review_priority,review_issues,review_action,review_notes,title,url,location,latitude,longitude,incident_type,victim_identity,date,source_date,description,severity,perpetrator_info,year_found,found_at,search_query
0,No issues,,,Melbourne Grindr attacks - 13 individuals arrested,https://www.theguardian.com/australia-news/2024/oct/17/victoria-gay-men-grindr-dating-app-attacks-police-arrests-ntwnfb,"Melbourne, Victoria",-37.8136,144.9631,assault,gay,2024-10-01,2024-10-17T00:00:00Z,"Victoria Police arrested 13 individuals for attacks on gay men lured via dating apps including Grindr. Victims were assaulted, robbed, and subjected to homophobic abuse.",high,"13 individuals arrested, primarily teenagers",,,
0,No issues,,,Sydney Grindr robbery - victim 1 threatened and robbed,https://www.theguardian.com/australia-news/2025/may/21/sydney-men-jailed-gay-dating-app-grindr-robberies-ntwnfb,"Sydney, NSW",-33.8688,151.2093,assault,gay,2023-06-01,2023-06-01T00:00:00Z,"Victim met attackers through Grindr, was threatened and forced to hand over phone and bank details. Money was subsequently stolen from his account.",medium,Andrew James Tanswell and George Phoenix Leilua,,,
0,No issues,,,Melbourne man attacked by TikTok-inspired assailant via Grindr,https://www.theguardian.com/australia-news/2025/jun/03/christian-keryakus-grindr-attacks-tiktok-vigilante-videos-ntwnfb,"Melbourne, Victoria",-37.8136,144.9631,assault,gay,2024-08-01,2024-08-01T00:00:00Z,First victim attacked by 19-year-old Christian Keryakus who admitted to being inspired by vigilante videos on TikTok. Met victim through Grindr.,high,"Christian Keryakus, 19, inspired by TikTok vigilante videos",,,
0,No issues,,,Victoria Grindr attacks - 30+ arrested for targeting gay men,https://www.abc.net.au/news/2025-05-09/dating-app-lgbtqi-scammers-crime/105270744,"Melbourne, Victoria",-37.8136,144.9631,assault,gay,2025-01-01,2025-05-09T00:00:00Z,"Victoria Police arrested over 30 individuals, primarily male teenagers aged 13-20, for attacks on men lured via Grindr. Victims were assaulted, robbed, and subjected to homophobic slurs. Some attacks were filmed and shared on social media.",high,"Over 30 individuals, male teenagers aged 13-20",,,
0,No issues,,,Australie  : une trentaine de suspects arrêtés pour des guets - apens homophobes,https://www.lnc.nc/article/pacifique/australie/faits-divers/justice/australie-une-trentaine-de-suspects-arretes-pour-des-guets-apens-homophobes,Sydney CBD,-33.8688,151.2093,assault,general_lgbtiq,,20250509T231500Z,Australie : une trentaine de suspects ont été arrêtés pour des guets-apens homophobes dans le centre-ville de Sydney.,high,,,,
0,No issues,,,Trans people  attacked by same groups targeting Jews  ,https://www.canberratimes.com.au/story/8962261/trans-people-attacked-by-same-groups-targeting-jews/,"Fitzroy, Melbourne",-37.7882,144.978,assault,transgender,,20250508T090000Z,"Transgender individuals were physically attacked by the same groups targeting Jews in Fitzroy, Melbourne.",medium,Groups targeting Jews,,,
0,No issues,,,More arrests in Victoria over gay dating app attacks,https://www.outinperth.com/more-arrests-in-victoria-over-gay-dating-app-attacks/,"Melbourne area, Victoria",-37.8136,144.9631,assault,gay,,20250510T091500Z,Multiple arrests have been made in Victoria in connection with attacks on individuals targeted through gay dating apps.,medium,,,,
0,No issues,,,  Deport Queer : Shocking graffiti in WA Great Southern region,https://www.outinperth.com/deport-queers-shocking-graffiti-in-was-great-southern-region/,Great Southern region,-34.8837,117.8051,vandalism,queer,,20250510T043000Z,Shocking graffiti with the words 'Deport Queer' found in the WA Great Southern region.,medium,,,,
0,No issues,,,Big Brother star David Graham used a vile homophobic slur before assaulting a young man on his farm,https://www.dailymail.co.uk/tvshowbiz/article-14774513/Farmer-Dave-Big-Brother-David-Graham-assault.html,farm in unspecified location,-25.2744,133.7751,assault,unknown,,20250603T103000Z,Big Brother star David Graham used a vile homophobic slur before assaulting a young man on his farm.,high,Big Brother star David Graham,,,
0,No issues,,,Victorian man sentenced for attacks on men he met on Grindr says TikTok vigilante videos inspired him,https://www.aol.co.uk/victorian-man-sentenced-attacks-men-051335411.html,"Sunshine West, Melbourne",-37.7843,144.8294,assault,gay,,20250603T061500Z,A Victorian man was sentenced for attacking men he met on Grindr at his home in Sunshine West. He claimed to be inspired by TikTok vigilante videos.,high,Victorian man,,,
0,No issues,,,New wave of homophobic attacks targets users of gay dating apps like Grindr,https://www.abc.net.au/news/2025-07-06/gay-dating-app-users-lured-into-violent-homophobic-attacks/105464048,Darlinghurst,-33.8778,151.2197,harassment,gay,,20250705T233000Z,A new wave of homophobic attacks targeting users of gay dating apps like Grindr has been reported in Darlinghurst. Victims have faced harassment and intimidation while using these apps in the area.,medium,,,,
0,No issues,,,Gay Man  Needed To Learn His Lesson  Says Man Sentenced For Grindr Attack,http://www.starobserver.com.au/news/gay-man-needed-to-learn-his-lesson-says-man-sentenced-for-grindr-attack/237834,Grindr meetup in Sunshine Coast,-26.65,153.0667,assault,gay,,20250729T101500Z,"A man was sentenced for attacking a gay man he met on Grindr, stating that the victim 'needed to learn his lesson'. The attack took place during their meetup in Sunshine Coast.",medium,Man sentenced for the attack,,,
0,No issues,,,Hundreds of Dollars Raised For Convicted  Vigilante  Gay - Basher,http://www.starobserver.com.au/news/national-news/hundreds-of-dollars-raised-for-convicted-vigilante-gay-basher/237873,Sydney CBD,-33.8688,151.2093,assault,gay,,20250801T064500Z,Hundreds of dollars were raised for a convicted vigilante who physically attacked a gay individual in Sydney CBD. The incident sparked outrage within the LGBTIQ+ community and beyond.,medium,Convicted vigilante gay-basher,,,
0,No issues,,,Ex - police officer pleads not guilty to murder of gay Sydney couple,https://www.thepinknews.com/2025/08/26/beau-lamarre-condon-jesse-baird-luke-davis-not-guilty/,Sydney,-33.8688,151.2093,murder,gay,,20250827T020000Z,An ex-police officer has pleaded not guilty to the murder of a gay Sydney couple. The incident has shocked the local community and raised concerns about violence against the LGBTIQ+ community.,high,Ex-police officer,,,
0,No issues,,,Community Condemns Attack On Transgender Person On The Gold Coast,http://www.starobserver.com.au/news/community-condemns-attack-on-transgender-person-on-the-gold-coast/239547,Gold Coast,-28.0167,153.4,assault,transgender,,20251104T060000Z,Community members have condemned the recent attack on a transgender person on the Gold Coast. The victim was physically assaulted in the area.,medium,,,,
0,No issues,,,"Police need more powers to stop  naked racism and hatred  after allowing Sydney neo - Nazi rally , premier says",https://www.aol.co.uk/articles/police-more-powers-stop-naked-061606504.html,Sydney,-33.8688,151.2093,hate_speech,general_lgbtiq,,20251108T064500Z,The article discusses the need for more police powers to address racism and hatred following a neo-Nazi rally in Sydney.,medium,Neo-Nazi group,,,
0,No issues,,,"American Scott Johnson Death 30 Years Ago in Australia Ruled Hate Crime , Not Suicide",http://www.newser.com/story/252289/30-years-after-he-fell-to-his-death-a-ruling.html,"North Head, Manly",-33.8130902,151.2981105,murder,gay,,20171130T193000Z,The death of American Scott Johnson 30 years ago in Australia has been ruled a hate crime and not suicide. His body was found at the base of a cliff at North Head in Manly. The ruling brings closure to his family who have long believed he was the victim of a homophobic attack.,critical,Unknown,2017.0,2025-12-03T06:44:26.358985,
0,No issues,,,"US mathematician death a gay hate crime , says Australia inquest",http://www.dailyexcelsior.com/565722-2/,Sydney,-33.8698439,151.2082848,murder,gay,,20171130T210000Z,The death of a US mathematician in Sydney is being investigated as a gay hate crime by an Australian inquest.,critical,unknown,2017.0,2025-12-03T06:44:17.100154,
0,No issues,,,"Nearly 30 years later , gay man fall from an Australian cliff is ruled a hate crime",http://www.vancouversun.com/news/world/nearly+years+later+fall+from+australian+cliff+ruled+hate/16013047/story.html,Bondi Beach,-33.8906977,151.2724119,murder,gay,,20171130T190000Z,"Nearly 30 years after a gay man fell from a cliff at Bondi Beach, the incident has been ruled a hate crime. The victim's sexual orientation was a factor in his death, indicating a targeted attack.",critical,Unknown,2017.0,2025-12-03T06:44:32.408728,
0,No issues,,,"Gay man found smashed to death at the bottom of a cliff was killed in homophobic hate crime , says coroner · PinkNews",http://www.pinknews.co.uk/2017/11/30/gay-man-found-smashed-to-death-at-the-bottom-of-a-cliff-was-killed-in-homophobic-hate-crime-says-coroner/,cliff in undisclosed location,-33.8131,151.2981,murder,gay,,20171130T181500Z,"A gay man was found smashed to death at the bottom of a cliff, and the coroner determined it was a homophobic hate crime.",critical,Unknown,2017.0,2025-12-03T06:44:51.004135,
0,No issues,,,American found naked and dead in Australia in 1988 was killed in gay hate crime : coroner,https://www.aol.com/article/news/2017/11/30/american-found-naked-and-dead-in-australia-in-1988-was-killed-in-gay-hate-crime-coroner/23292977/,Sydney,-33.8698439,151.2082848,murder,gay,1988-XX-XX,20171130T180000Z,"An American man was found naked and dead in Sydney, Australia in 1988. The coroner determined that he was killed in a gay hate crime.",critical,Unknown,2017.0,2025-12-03T06:44:55.164391,
0,No issues,,,"Scott died as a result of a gay hate attack , coroner finds",http://www.portnews.com.au/story/5091529/scott-died-as-a-result-of-a-gay-hate-attack-coroner-finds/,Sydney,-33.8698439,151.2082848,murder,gay,,20171130T060000Z,The coroner found that Scott died as a result of a gay hate attack in Sydney. The specific details of the attack were not provided in the article.,critical,Unknown,2017.0,2025-12-03T06:46:10.208741,
0,No issues,,,Serbian man bashed in homophobic incident forgives attackers,http://www.starobserver.com.au/news/serbian-man-bashed-in-homophobic-incident-forgives-attackers/189983,Melbourne,-37.8136,144.9631,assault,gay,,20191119T034500Z,"A Serbian man was physically attacked in his home in Melbourne in a homophobic incident. Despite the assault, the victim has chosen to forgive his attackers.",medium,Attackers' identities not specified,,2025-12-03T05:28:17.798132,"""transgender"" AND ""attacked"" AND Australia"
0,No issues,,,Adelaide Man Who Knocked Out and Robbed Man For  Gay Advance  Jailed,https://www.starobserver.com.au/news/adelaide-man-who-knocked-out-and-robbed-man-for-gay-advance-jailed/206562,Adelaide,-34.9281805,138.5999312,assault,gay,,20211024T101500Z,An Adelaide man was knocked out and robbed by another man after making a gay advance. The perpetrator has been jailed for the assault.,medium,The perpetrator was a man who targeted the victim based on his sexual orientation.,,2025-12-03T05:31:43.267737,"""transgender"" AND ""attacked"" AND Australia"
0,No issues,,,Beaten and handcuffed for wearing a woman outfit,http://www.msn.com/en-nz/news/world/beaten-and-handcuffed-for-wearing-a-woman-s-outfit/ar-AAQSrCZ,Sydney CBD,-33.8747234,151.2053644,assault,transgender,,20211119T020000Z,A transgender individual was physically assaulted and handcuffed by unknown perpetrators in Sydney CBD for wearing a woman outfit.,high,Perpetrators are currently unknown.,,2025-12-03T05:36:28.959954,"""transgender"" AND ""assaulted"" AND Australia"
0,No issues,,,Eric Michels murder : Chemsex serial killer drug dealer found guilty of killing James Bond actor,https://www.independent.co.uk/news/uk/crime/eric-michels-murder-trial-gerald-matovu-stephen-port-chemsex-ghb-grindr-a9005261.html,Surrey,-38.0415841,145.1099642,murder,gay,2019-07-15,20190715T130000Z,Gerald Matovu was found guilty of killing James Bond actor Eric Michels by plying him with a fatal dose of GHB at his home in Surrey.,high,Gerald Matovu,,,
0,No issues,,,Gay man and brother attacked by thugs in anti - gay attack at Westfield,https://www.pinknews.co.uk/2019/09/19/westfield-shopping-centre-gay-man-attacked-queensland-australia/,Westfield,-33.817805,151.0020864,assault,gay,,20190919T104500Z,A gay man and his brother were attacked by thugs in an anti-gay attack at Westfield.,high,thugs,,,
0,No issues,,,Australian gay man hunted down and beaten by  bloodthirsty  teenagers,https://www.metroweekly.com/2019/09/australian-gay-man-hunted-down-and-beaten-by-bloodthirsty-teenagers/,Sydney,-33.8688,151.2093,assault,gay,,20190919T214500Z,Australian gay man hunted down and beaten by bloodthirsty teenagers,high,teenagers,,,
0,No issues,,,Man charged after death of Filipina trans woman in NSW,https://www.theguardian.com/australia-news/2019/sep/27/man-charged-after-death-of-filipina-trans-woman-in-nsw,"Riverina, NSW",-35.1082,147.3598,assault,transgender,2019-09-27,20190927T064500Z,A man has been charged after the death of 25-year-old Filipina trans woman Mhelody Polan Bruno in New South Wales.,high,,,,
0,No issues,,,Nylex clock : Swastikas painted on iconic Nylex building,https://www.brisbanetimes.com.au/national/victoria/swastikas-painted-on-iconic-nylex-building-20191023-p533dz.html,Melbourne's south-east,-33.7714363,151.1885679,vandalism,general_lgbtiq,2019-10-23,20191023T023000Z,The iconic Nylex building in Melbourne's south-east was defaced with swastikas.,medium,,,,
0,No issues,,,Luke Pollard : Homophobic graffiti daubed on Labour MP constituency office,https://www.independent.co.uk/news/uk/politics/luke-pollard-labour-mp-homophobic-graffiti-office-vandalism-plymouth-a9173526.html,Plymouth,-38.0302891,145.3564015,vandalism,unknown,2019-10-27,20191027T211500Z,Homophobic graffiti was daubed on Labour MP Luke Pollard's constituency office in Plymouth. This incident occurred days after 'die Blair' was scrawled on the politician's workplace.,medium,,,,
0,No issues,,,Why Victoria needs to confront its homophobic past : Seb Starcevic,http://www.starobserver.com.au/news/national-news/victoria-news/why-victoria-needs-to-confront-its-homophobic-past-seb-starcevic/188029,"Melbourne, Victoria",-37.8136,144.9631,assault,unknown,1991-03-XX,20191010T104500Z,"23-year-old Robert Murley was accused of bashing, stabbing and almost decapitating 65-year-old Joe Godfrey in March 1991",high,Robert Murley claimed Godfrey had made a sexual,,,
0,No issues,,,Adelaide Pride Walk defaced by  Jesus loves you  graffiti,http://www.starobserver.com.au/news/adelaides-pride-walk-defaced-by-jesus-loves-you-graffiti/189124,Adelaide CBD,-34.9334107,138.6006227,vandalism,general_lgbtiq,,20191030T133000Z,A man was caught on video vandalising Adelaide's iconic CBD Pride Walk with the words 'Jesus loves you'. The local council described it as disappointing.,medium,,,,
0,No issues,,,Adelaide Rainbow Walk vandalised,https://www.abc.net.au/news/2019-10-28/rainbow-walk-vandalised-in-adelaides-light-square/11647272,Adelaide's Light Square,-34.9260344,138.5925208,vandalism,general_lgbtiq,2019-10-28,20191028T081500Z,"The Rainbow Walk in Adelaide's Light Square was vandalised with white text saying 'Jesus Loves You', impacting the colorful path celebrating the LGBTIQ+ community.",low,,,,
0,No issues,,,Wife basher t - shirt displayed in Mandurah store Krazy Tees in wake of Hannah Clarke death - ABC News ( Australian Broadcasting Corporation ) ,https://www.abc.net.au/news/2020-02-28/wife-basher-t-shirt-krazy-tees-mandurah-hannah-clarke-attack/12011456,Mandurah store Krazy Tees,-32.529,115.744,hate_speech,general_lgbtiq,,20200228T071500Z,"A t-shirt with the phrase 'Wife basher' displayed in a Mandurah store has sparked controversy, with the store owner claiming it's a joke but domestic violence advocates condemning it as a 'hate crime message' following the death of a mother and three children.",medium,,,,
0,No issues,,,Jordan was abused just for holding his boyfriend hand,https://www.sbs.com.au/news/jordan-was-abused-just-for-holding-his-boyfriend-s-hand,Sydney CBD,-33.8747234,151.2053644,harassment,gay,,20200227T121500Z,Jordan was verbally abused and harassed by strangers on a busy street in Sydney CBD simply for holding his boyfriend's hand.,medium,,,,
0,No issues,,,Considering Matthew Shepard,https://www.starobserver.com.au/sponsored-content/considering-matthew-shepard/192312,Wyoming,-33.4066667,151.3594444,assault,gay,,20200205T070000Z,"In 1998, Matthew Shepard, a first-year college student in Wyoming, was kidnapped, beaten, and left to die in a brutal anti-gay hate crime that inspired anguish and outrage.",high,,,,
0,No issues,,,Ex - AFL Women star Moana Hope reveals the disgusting homophobic slurs levelled at her and Dustin Martin that made her turn her back on the game for good,http://www.msn.com/en-nz/news/world/ex-afl-womens-star-moana-hope-reveals-the-disgusting-homophobic-slurs-levelled-at-her-and-dustin-martin-that-made-her-turn-her-back-on-the-game-for-good/ar-BB10c46t,Melbourne,-37.8136,144.9631,hate_speech,gay,,20200220T140000Z,Ex-AFL Women star Moana Hope revealed the disgusting homophobic slurs directed at her and Dustin Martin that led her to turn her back on the game for good.,medium,,,,
0,No issues,,,$2 million reward offered to help solve murder of gay man found naked at the bottom of a cliff,https://news.yahoo.com/2-million-reward-offered-help-205510582.html,cliff,-34.9595171,116.4109937,murder,gay,,20200311T194500Z,A $2 million reward is being offered to help solve the murder of a gay man who was found naked at the bottom of a cliff.,high,,,,
0,No issues,,,Andy Meddick transgender daughter Kielan attacked on the street | news . com . au Australia leading news site,https://www.news.com.au/national/victoria/andy-meddicks-daughter-kielan-attacked-on-the-street/news-story/3b9a619864793bed195d8227d875d319,"Geelong, Victoria",-38.1499,144.3617,assault,transgender,,20211119T053000Z,Andy Meddick's transgender daughter Kielan was physically attacked on the street in an apparent hate crime incident.,high,Perpetrator details not mentioned,,,
0,No issues,,,Rugby news | Raelene Castle death threat from Israel Folau supporter,https://wwos.nine.com.au/rugby/raelene-castle-israel-folau-death-threat-rugby-australia-hearing/47afb748-21c1-4a6c-b74c-d7a22fb1c2f8,"Moore Park, Sydney",-33.8919,151.2244,threat,general_lgbtiq,2020-04-25,20200426T003000Z,"Raelene Castle, CEO of Rugby Australia, received a death threat from a supporter of Israel Folau, as reported. Police were contacted, and security was increased around Castle.",medium,Supporter of Israel Folau,,,
0,No issues,,,Scott Johnson case : Trip to top - up Opal card ends in arrest for 1988 gay - hate murder,https://www.theage.com.au/national/nsw/trip-to-top-up-opal-card-ends-in-arrest-for-1988-gay-hate-murder-20200513-p54si2.html,Sydney Harbour,-33.8645376,151.234277,murder,gay,1988-XX-XX,20200513T064500Z,"Scott Johnson, a gay man, was murdered in a gay-hate crime in 1988 near Sydney Harbour. His case has recently seen progress with a man being arrested for the murder.",high,Man arrested for the murder,,,
0,No issues,,,Suspect arrested in 1988 cold - case death of American in Australia,https://www.adn.com/nation-world/2020/05/12/suspect-arrested-in-1988-cold-case-death-of-american-in-australia/,Sydney,-33.8698439,151.2082848,assault,gay,1988-XX-XX,20200512T210000Z,"More than 30 years after Scott Johnson fell off a cliff in Sydney, a man has been charged with his death in an alleged gay hate crime.",high,Man charged with the death of Scott Johnson,,,
0,No issues,,,American fatal fall off Sydney cliff ruled gay hate crime,https://watermarkonline.com/2017/12/01/americans-fatal-fall-off-sydney-cliff-ruled-gay-hate-crime/,Sydney cliff,-33.8525478,151.2104617,fatal fall,gay,,20200513T191500Z,An American man's fatal fall off a cliff in Sydney has been ruled as a gay hate crime.,high,,,,
0,No issues,,,"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wmtw.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,Sydney,-33.8698439,151.2082848,assault,gay,not specified,20200513T160000Z,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect in connection with the incident.,high,suspect arrested,,,
0,No issues,,,Tombé dune falaise : la mort de Scott Johnson n  était pas un suicide mais un crime homophobe,https://www.parismatch.com/Actu/Faits-divers/Tombe-du-haut-d-une-falaise-la-mort-de-Scott-Johnson-n-etait-pas-un-suicide-mais-un-crime-homophobe-1685292,falaise,-27.5970596,153.0573853,crime,gay,,20200513T144500Z,"Scott Johnson est décédé en tombant d'une falaise, mais des enquêtes récentes suggèrent qu'il s'agissait en fait d'un crime homophobe et non d'un suicide.",high,,,,
0,No issues,,,Man charged in Australia for gay man 1988 killing,https://www.heraldlive.co.za/news/world/2020-05-13-man-charged-in-australia-for-gay-mans-1988-killing/,Sydney,-33.8698439,151.2082848,killing,gay,1988-XX-XX,20200513T093000Z,A man has been charged in Australia for the killing of a gay man in 1988 in Sydney. The victim's identity has not been disclosed in the article.,high,Man charged for the killing,,,
0,No issues,,,Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988 – Nation & World News,https://www.wuft.org/nation-world/2020/05/12/australian-authorities-make-arrest-in-apparent-hate-crime-murder-of-gay-man-in-1988/,Darlinghurst,-33.8783381,151.219225,murder,gay,1988-XX-XX,20200513T090000Z,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988 in Darlinghurst. The victim's identity has not been disclosed at this time.,high,arrest made,,,
0,No issues,,,Arrest Made in 1988 Murder of Gay American Chased Off Sydney Cliff,https://www.advocate.com/crime/2020/5/12/arrest-made-1988-murder-gay-american-chased-sydney-cliff,Sydney Cliff,-33.8525478,151.2104617,murder,gay,1988-XX-XX,20200512T230000Z,"Arrest made in the 1988 murder of Scott Johnson, a gay American who was chased off a cliff in Sydney. His death was initially ruled a suicide.",high,"Arrest made, details not specified",,,
0,No issues,,,Man charged with murder over death of gay man who fell from cliff more than 30 years ago,https://www.dailystar.co.uk/news/latest-news/man-charged-murder-over-death-22016965,cliff (specific location not mentioned),-33.8131,151.2981,murder,gay,,20200512T203000Z,A man has been charged with murder over the death of a gay man who fell from a cliff more than 30 years ago. The incident is being investigated as a hate crime.,high,Man charged with murder,,,
0,No issues,,,Australian charged for killing gay student 32 years ago,http://theshillongtimes.com/2020/05/13/australian-charged-for-killing-gay-student-32-years-ago/,"North Head, Manly, Sydney",-33.8131,151.2981,killing,gay,,20200512T201500Z,Australian charged for killing gay student 32 years ago,high,Australian individual,,,
0,No issues,,,Μία σύλληψη για δολοφονία γκέι φοιτητή το 1988 - Έγκλημα μίσους η « αυτοκτονία » ,https://www.lifo.gr/now/world/282063/mia-syllipsi-gia-dolofonia-gkei-foititi-to-1988-egklima-misoys-i-aytoktonia,Sydney,-33.8698439,151.2082848,murder,gay,1988-XX-XX,20200512T201500Z,An Australian man was arrested for the murder of a gay American student in Sydney 32 years ago.,high,Australian man,,,
0,No issues,,,Suspect arrested in 30 year old apparent homophobic cold case death of American man in Sydney,https://news.yahoo.com/suspect-arrested-30-old-apparent-143129818.html,Sydney,-33.8698439,151.2082848,death,unknown,,20200512T163000Z,A suspect has been arrested in connection with the 30-year-old apparent homophobic cold case death of an American man in Sydney. The case is currently under investigation by authorities.,high,suspect arrested,,,
0,No issues,,,Ex - Die Antwoord Crew Member Says Video Shows  Homophobic Attack  ,https://www.dailydot.com/irl/die-antwoord-hate-crime/,Cape Town,-16.0887845,145.4622111,hate_speech,gay,,20190821T191500Z,Ex-Die Antwoord crew member claims video shows homophobic attack in Cape Town.,medium,,,,
0,No issues,,,Federal election 2019 : Liberal Gurpal Singh paedophilia comments slammed,https://www.geelongadvertiser.com.au/news/national/federal-election/scott-morrison-under-pressure-to-dump-gays-are-paedophiles-liberal-candidate-gurpal-singh/news-story/5c95bfdd8a9f9b76c77e3641797f4de7?nk=a5a33857add3136573c1b08db8f03bc7-1557451910,Geelong,-38.1493248,144.3598241,hate_speech,general_lgbtiq,,20190510T014500Z,Liberal Gurpal Singh's paedophilia comments were slammed in relation to the Federal election 2019.,medium,Gurpal Singh,,,
0,No issues,,,NSW Police Officer Jailed For Assaulting Sydney Trans Woman Anya Bradford,https://www.starobserver.com.au/news/nsw-police-officer-jailed-for-assaulting-sydney-trans-woman-anya-bradford/206629,Sydney,-33.8698439,151.2082848,assault,transgender,,20211028T051500Z,A NSW Police officer was jailed for assaulting Sydney trans woman Anya Bradford.,high,NSW Police officer,,2025-12-03T05:36:42.144692,"""transgender"" AND ""assaulted"" AND Australia"
0,No issues,,,LGBTI - inclusive Brisbane church speaks out against homophobic and racist graffiti attacks,http://www.starobserver.com.au/news/national-news/queensland-news/lgbti-inclusive-brisbane-church-speaks-out-against-homophobic-and-racist-graffiti-attacks/178834,Metropolitan Community Church Brisbane,-27.469,153.023,vandalism,general_lgbtiq,,20190308T073000Z,The pastor of the LGBTI-inclusive Metropolitan Community Church Brisbane has spoken out about a spate of homophobic and racist graffiti on the property.,medium,,,,
0,No issues,,,Trans businesswoman flees home after being  attacked by religious police  ,https://www.gaytimes.co.uk/life/trans-businesswoman-flees-home-after-being-attacked-by-religious-police/,Sydney CBD,-33.8747234,151.2053644,assault,transgender,,20211125T153000Z,"A trans businesswoman was attacked by religious police, forcing her to flee her home in Sydney CBD.",high,Religious police,,2025-12-03T05:42:14.254814,"""transgender"" AND ""beaten"" AND Australia"
0,No issues,,,Over 100 attend vigil for murdered trans tourist Mhelody Bruno,http://www.starobserver.com.au/news/national-news/new-south-wales-news/over-100-attend-vigil-for-murdered-trans-tourist-mhelody-bruno/187872,Riverina region,-27.0939096,152.9317271,murder,transgender,,20191007T113000Z,"Over 100 people attended a vigil for Mhelody Bruno, a transgender tourist who was murdered in the Riverina region. The community gathered to mourn her tragic death.",critical,unknown,,2025-12-03T05:47:30.599188,"""transgender"" AND ""murdered"" AND Australia"
0,No issues,,,University lecturer and friend claim they were beaten up by men who used homophobic slurs in city centre,https://www.walesonline.co.uk/news/wales-news/swansea-homophobic-assault-wind-street-22197642,city centre,-33.8708252,151.2080337,assault,unknown,,20211117T230000Z,A university lecturer and their friend were reportedly beaten up by men who used homophobic slurs in the city centre. The victims claim they were targeted because of their sexual orientation.,medium,Men who used homophobic slurs,,2025-12-03T05:52:24.659859,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""Oxford Street"""
0,No issues,,,LGBTIQ rights : inquiry into gay hate crimes told of brutal attacks,https://www.brisbanetimes.com.au/national/nsw/just-another-night-in-the-life-of-a-gay-man-inquiry-into-hate-crimes-told-of-brutal-attacks-20221121-p5bzw5.html,Sydney,-33.8698439,151.2082848,assault,gay,,20221121T051500Z,The inquiry into gay hate crimes heard testimonies of brutal physical attacks targeting members of the LGBTIQ community in Sydney.,high,Perpetrators of these attacks were described as individuals motivated by homophobia.,,2025-12-03T05:54:19.299511,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""Oxford Street"""
0,No issues,,,Bondi Badlands podcast : Former NSW Poliice officer recalls horror years of homophobic violence,https://www.theage.com.au/national/gay-bashings-homophobia-former-cop-recalls-horror-years-in-nsw-police-force-20211029-p594d0.html,Bondi Beach,-33.8906977,151.2724119,assault,gay,,20211029T190000Z,"A former NSW Police officer recalls the horror years of homophobic violence in Bondi Beach, including physical assaults targeting gay individuals.",high,unknown,,2025-12-03T05:56:05.864519,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""Darlinghurst"""
0,No issues,,,"Victorian MP Trans Daughter Attacked Over Pandemic Bill , Hospitalised",https://www.starobserver.com.au/news/victorian-mps-trans-daughter-attacked-over-pandemic-bill-hospitalised/207059,Victorian suburb (specific location not provided),-37.814,144.963,assault,transgender,,20211119T074500Z,"A Victorian MP's transgender daughter was attacked following a debate over a pandemic bill, resulting in her hospitalization. The motive behind the attack is believed to be related to her gender identity.",medium,Unknown,,2025-12-03T06:22:08.415925,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""Fitzroy"""
0,No issues,,,The night Samuel Beckett was nearly stabbed to death by a pimp,https://www.independent.co.uk/arts-entertainment/books/features/samuel-beckett-stabbing-death-anniversary-suzanne-dechevaux-dumesnil-a9244221.html,"Kings Cross, Sydney",-33.8744874,151.2222308,assault,gay,,20191222T083000Z,"The article describes an incident where Samuel Beckett, a gay man, was nearly stabbed to death by a pimp in Kings Cross, Sydney.",high,The perpetrator was identified as a pimp.,,2025-12-03T06:25:32.404304,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""West End"""
0,No issues,,,Gay couple attacked by masked gang in terrifying Bury street robbery,https://www.pinknews.co.uk/2021/11/26/gay-ryan-winnard-max-green-homophobia-hate-crime-bury/,Bury,-33.8535129,150.9908248,assault,gay,,20211126T114500Z,A gay couple was attacked by a masked gang in a terrifying street robbery in Bury.,high,masked gang,,2025-12-03T06:31:11.042431,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""West End"""
0,No issues,,,Belfast man hospitalised after  homophobe see him kissing a man in a bar,https://www.pinknews.co.uk/2019/12/10/belfast-homophobic-attack-head-injuries-kissing-hospitalised/,Belfast,-21.6391592,142.1340705,assault,gay,,20191210T164500Z,A Belfast man was hospitalized after being attacked by a homophobe who saw him kissing another man in a bar. The victim suffered injuries as a result of the assault.,medium,Homophobe who witnessed the victim kissing another man,,2025-12-03T06:42:31.176962,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Victoria"""
