title,url,source_date,incident_type,date,location,victim_identity,description,severity,perpetrator_info,latitude,longitude,year_found,found_at,search_query
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wapt.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T140000Z,assault,decades ago,cliff,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect in connection with the incident.,high,suspect arrested,-34.9595171,116.4109937,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wjcl.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T134500Z,assault,,cliff,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect.,high,suspect arrested,-34.9595171,116.4109937,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wbaltv.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T134500Z,assault,,cliff,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect in connection to the incident.,high,suspect arrested,-34.9595171,116.4109937,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.ksbw.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T133000Z,assault,decades ago,not specified,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect.,high,suspect arrested,,,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wvtm13.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T133000Z,assault,decades ago,not specified,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect.,high,suspect arrested,,,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wpbf.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T133000Z,assault,,cliff,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect.,high,suspect arrested,-34.9595171,116.4109937,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.ketv.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T131500Z,assault,decades ago,not specified,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect.,high,suspect arrested,,,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.4029tv.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T124500Z,assault,not specified,cliff (specific location not mentioned),gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect in connection with the incident.,high,suspect arrested,,,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wmur.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T124500Z,assault,decades ago,cliff,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect.,high,suspect arrested,-34.9595171,116.4109937,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wisn.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T124500Z,assault,not specified,cliff,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect.,high,suspect arrested,-34.9595171,116.4109937,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wlky.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T121500Z,assault,,cliff,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect.,high,suspect arrested,-34.9595171,116.4109937,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.kcci.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T114500Z,assault,,cliff,gay,"A man was pushed from a cliff in an anti-gay hate crime decades ago, and now the police have arrested a suspect.",high,suspect arrested,-34.9595171,116.4109937,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wlwt.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T101500Z,assault,decades ago,not specified,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect in connection with the incident.,high,suspect arrested,,,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.koco.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T101500Z,assault,decades ago,not specified,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect in connection with the incident.,high,suspect arrested,,,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.kcra.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T100000Z,assault,,"Bondi Beach, Sydney",gay,A man was pushed from a cliff at Bondi Beach in Sydney decades ago in an anti-gay hate crime. Police have now arrested a suspect in connection to the incident.,high,,-33.8923133,151.2753137,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.msn.com/en-us/news/crime/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/ar-BB1418hX,20200513T094500Z,assault,,"Bondi Beach, Sydney",gay,A man was pushed from a cliff at Bondi Beach in an anti-gay hate crime decades ago. Police have now arrested a suspect in connection with the incident.,high,,-33.8923133,151.2753137,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wesh.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T094500Z,assault,,cliff,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect.,high,suspect arrested,-34.9595171,116.4109937,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wdsu.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T094500Z,assault,,cliff,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect.,high,suspect arrested,-34.9595171,116.4109937,,,
Man charged in Australia for gay man 1988 killing,https://www.heraldlive.co.za/news/world/2020-05-13-man-charged-in-australia-for-gay-mans-1988-killing/,20200513T093000Z,killing,1988-XX-XX,Sydney,gay,A man has been charged in Australia for the killing of a gay man in 1988 in Sydney. The victim's identity has not been disclosed in the article.,high,Man charged for the killing,-33.8698439,151.2082848,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988 – Nation & World News,https://www.wuft.org/nation-world/2020/05/12/australian-authorities-make-arrest-in-apparent-hate-crime-murder-of-gay-man-in-1988/,20200513T090000Z,murder,1988-XX-XX,Darlinghurst,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988 in Darlinghurst. The victim's identity has not been disclosed at this time.,high,arrest made,-33.8783381,151.219225,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.wcbe.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T084500Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been under investigation for over three decades.,high,arrest made,,,,,
Scott Johnson case : Trip to top - up Opal card ends in arrest for 1988 gay - hate murder,https://www.theage.com.au/national/nsw/trip-to-top-up-opal-card-ends-in-arrest-for-1988-gay-hate-murder-20200513-p54si2.html,20200513T064500Z,murder,1988-XX-XX,Sydney Harbour,gay,"Scott Johnson, a gay man, was murdered in a gay-hate crime in 1988 near Sydney Harbour. His case has recently seen progress with a man being arrested for the murder.",high,Man arrested for the murder,-33.8645376,151.234277,,,
Scott Johnson case : Trip to top - up Opal card ends in arrest for 1988 gay - hate murder,https://www.smh.com.au/national/nsw/trip-to-top-up-opal-card-ends-in-arrest-for-1988-gay-hate-murder-20200513-p54si2.html,20200513T064500Z,murder,1988-XX-XX,Sydney Harbour,gay,"Scott Johnson, a gay man, was murdered in a gay-hate crime in 1988 near Sydney Harbour. His case has recently seen progress with a man arrested for his murder after a trip to top-up an Opal card.",high,Man arrested for the murder,-33.8645376,151.234277,,,
Scott Johnson case : Trip to top - up Opal card ends in arrest for 1988 gay - hate murder,https://www.brisbanetimes.com.au/national/nsw/trip-to-top-up-opal-card-ends-in-arrest-for-1988-gay-hate-murder-20200513-p54si2.html,20200513T064500Z,murder,1988-XX-XX,Sydney,gay,Scott White was picked up by police and arrested for one of the most high-profile alleged gay-hate killings in Australian history.,high,Scott White,-33.8698439,151.2082848,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.capradio.org/news/npr/story?storyid=854880018,20200513T041500Z,murder,1988-XX-XX,Darlinghurst,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988 in Darlinghurst. The victim's identity has not been disclosed.,high,arrest made,-33.8783381,151.219225,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.wcsufm.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T040000Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.wnmufm.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T033000Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988. The case involves a historic crime that targeted the victim based on his sexual orientation.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.wjsu.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T033000Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kclu.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T033000Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988. The case involves a historic crime that targeted the victim based on his sexual orientation.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kucb.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T030000Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.wprl.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T030000Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988. The case involves a historic crime that targeted the victim based on his sexual orientation.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://news.wjct.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988-0,20200513T030000Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and the LGBTQ+ community.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.peoriapublicradio.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T024500Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and the LGBTQ+ community.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.iowapublicradio.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T024500Z,murder,1988-XX-XX,Sydney,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988. The victim's identity has not been disclosed.,high,"Arrest made, details not provided",-33.8698439,151.2082848,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kwbu.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T023000Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988. The case involves a historic crime that targeted the victim based on his sexual orientation.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kazu.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T023000Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.peconicpublicbroadcasting.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T023000Z,murder,1988-XX-XX,Eastern Long Island,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988 in Eastern Long Island.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.wfdd.org/story/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T023000Z,murder,1988-XX-XX,Darlinghurst,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988 in Darlinghurst. The victim's identity has not been disclosed at this time.,high,arrest made,-33.8783381,151.219225,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.wvasfm.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T021500Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades.,high,arrest made by authorities,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,http://www.wlrh.org/NPR-News/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T021500Z,murder,1988-XX-XX,Darlinghurst,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988 in Darlinghurst. The victim's identity has not been disclosed at this time.,high,arrest made,-33.8783381,151.219225,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kasu.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T020000Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kanw.com/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T020000Z,murder,1988-XX-XX,Sydney,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988. The victim's identity has not been disclosed.,high,arrest made,-33.8698439,151.2082848,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.wamc.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T020000Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.ketr.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T020000Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been under investigation for over three decades.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.redriverradio.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T020000Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kzyx.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T020000Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.spokanepublicradio.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T014500Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and the LGBTQ+ community.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.krcu.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T014500Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988. The case involves a historic crime targeting the victim's sexual orientation.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.wuwf.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T014500Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://news.wqcs.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T014500Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kuer.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T013000Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.wmra.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T011500Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
NSW News : Police hopeful arrest for 1988 murder will bring justice for gay community,https://www.9news.com.au/national/nsw-police-hopeful-arrest-for-1988-murder-scott-community-will-bring-justice-to-family-and-gay-community/3d61f848-1248-4f42-a494-605b37074aac,20200513T011500Z,murder,1988-XX-XX,not specified,gay,Police in NSW are hopeful that an arrest for a 1988 murder will bring justice for the gay community. The case is related to a historical crime targeting a member of the LGBTIQ+ community.,high,unknown,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.hppr.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T011500Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988. The case involves a long-standing investigation into the death of the victim.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://news.prairiepublic.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T011500Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been under investigation for over three decades.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kios.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T010000Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The victim's identity has not been disclosed.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.klcc.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T010000Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been under investigation for over three decades.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.weaa.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T004500Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been unsolved for over three decades.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.scpr.org/news/2020/05/12/92508/australian-authorities-make-arrest-in-apparent-hat/,20200513T004500Z,murder,1988-XX-XX,Sydney,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988. The victim's identity has not been disclosed at this time.,high,arrest made,-33.8698439,151.2082848,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kenw.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T004500Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.ksmu.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T004500Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.southcarolinapublicradio.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T004500Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and the LGBTQ+ community.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.wvik.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T004500Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988. The case involves a historic crime targeting the victim's sexual orientation.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.publicradioeast.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T003000Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988. The case involves a historic crime that targeted the victim based on his sexual orientation.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.publicradiotulsa.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T003000Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kalw.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T001500Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.ktep.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T001500Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been under investigation for over three decades.,high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.wknofm.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T000000Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kawc.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T000000Z,murder,1988-XX-XX,not specified,gay,"Australian authorities have made an arrest in the apparent hate crime murder of a gay man that occurred in 1988. The case has been ongoing for over three decades, and the arrest brings hope for justice for the victim and their loved ones.",high,arrest made,,,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988,https://www.kacu.org/post/australian-authorities-make-arrest-apparent-hate-crime-murder-gay-man-1988,20200513T000000Z,murder,1988-XX-XX,not specified,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988. The case involves a long-standing investigation into the death of the victim.,high,arrest made,,,,,
