title,url,source_date,incident_type,date,location,victim_identity,description,severity,perpetrator_info,latitude,longitude,year_found,found_at,search_query
Are Irish streets safe for LGBTQ+ people ?  He punched me and kicked me down the stairs  ,https://www.irishtimes.com/life-and-style/people/are-irish-streets-safe-for-lgbtq-people-he-punched-me-and-kicked-me-down-the-stairs-1.4853546,20220415T113000Z,assault,,Irish streets,LGBTQ+,The victim was punched and kicked down the stairs in an attack on the streets of Ireland.,high,,,,,,
"Trans Woman Murdered In Vermont , Man Arrested",https://www.starobserver.com.au/news/trans-woman-murdered-in-vermont-man-arrested/211984,20220414T083000Z,murder,2022-04-14,"Morristown, Vermont",transgender,"A man was arrested for the murder of a transgender woman in Morristown, Vermont. Seth Brunell, 43, was arrested for the murder of Fern Feather, 29.",high,"Seth Brunell, 43",,,,,
"Man Sets New York Gay Bar On Fire , Two Injured",https://www.starobserver.com.au/news/man-sets-new-york-gay-bar-on-fire-two-injured/211783,20220407T051500Z,arson,2022-04-03,Rash gay bar in Brooklyn,general_lgbtiq,"A man set a popular gay bar Rash in Brooklyn on fire, injuring two individuals. The NYPD has released video footage of the incident and is offering a reward for information.",high,Unknown,,,,,
Liberal Katherine Deves reveals she has received death threats over her transgender comments,https://www.dailymail.co.uk/news/article-10747993/Liberal-Katherine-Deves-reveals-received-death-threats-transgender-comments.html,20220424T091500Z,threat,,not specified,transgender,Liberal Katherine Deves has revealed that she received death threats over her comments on transgender issues.,medium,not specified,,,,,
Warringah Liberal candidate Katherine Deves told she deserves to die for her views on trans athletes,https://www.dailymail.co.uk/news/article-10733593/Warringah-Liberal-candidate-Katherine-Deves-told-deserves-die-views-trans-athletes.html,20220420T024500Z,threat,,Warringah,general_lgbtiq,"Warringah Liberal candidate Katherine Deves received a death threat for her views on trans athletes, with the perpetrator telling her she deserves to die.",medium,,-24.8098165,145.0295215,,,
Warringah Liberal candidate Katherine Deves hit with death and rape threats for transgender views,https://www.dailymail.co.uk/news/article-10730161/Warringah-Liberal-candidate-Katherine-Deves-hit-death-rape-threats-transgender-views.html,20220419T163000Z,threat,,Warringah,transgender,Warringah Liberal candidate Katherine Deves received death and rape threats for her transgender views.,medium,,-24.8098165,145.0295215,,,
Out Gay Australian MP Tim Wilson House Attacked By Vandals,https://www.starobserver.com.au/news/out-gay-australian-mp-tim-wilsons-house-attacked-by-vandals/212421,20220428T053000Z,vandalism,,Tim Wilson's house,gay,"Out gay Australian MP Tim Wilson's house was targeted by vandals, with this not being the first time such an incident has occurred.",medium,,,,,,
  When Are You Moving Out ? Graffiti Scrawled On Victorian Pride Centre,https://www.starobserver.com.au/news/when-are-you-moving-out-graffiti-scrawled-on-victorian-pride-centre/212291,20220424T230000Z,vandalism,,Victorian Pride Centre,general_lgbtiq,"Offensive graffiti was found scrawled on the walls of the Victorian Pride Centre, the first purpose-built and second largest centre for the LGBTQI community in Australia.",medium,,-37.8606374,144.9762933,,,
Man Convicted of Killing Gay American Sentenced in Australia,https://www.advocate.com/news/2022/5/09/man-scott-white-convicted-killing-gay-american-scott-johnson-sentenced-australia,20220509T174500Z,murder,2022-05-09,Australia,gay,"Scott Philip White was convicted of killing gay American Scott Johnson in Australia. White had earlier declared he was 'guilty, guilty, guilty' of the murder.",high,Scott Philip White,-24.7761086,134.755,,,
First Out Gay K - Pop Singer Assaulted in Homophobic Attack,https://www.starobserver.com.au/artsentertainment/first-out-gay-k-pop-singer-assaulted-in-homophobic-attack/212739,20220509T060000Z,assault,,"Itaewon, Seoul",gay,"Holland, a gay K-Pop singer, was assaulted while walking in Itaewon, the popular LGBTQI nightlife district in Seoul.",medium,,,,,,
Justice Delayed – Australian Man Charged with Hate Crime 34 Years After Killing a Gay American,https://metrosource.com/justice-delayed-australian-man-charged-with-hate-crime-34-years-after-killing-a-gay-american/,20220509T041500Z,assault,1988-XX-XX,"North Head, Manly",gay,An American mathematician named Scott Johnson was assaulted and killed by an Australian man named Scott White at North Head in Manly in 1988. Authorities initially ruled Johnson's death as an accident.,high,Scott White,-33.8130902,151.2981105,,,
Sydney man gets 12 years for murdering gay American in 1988,https://www.mysanantonio.com/news/article/Sydney-man-gets-12-years-for-murdering-gay-17143343.php,20220506T133000Z,murder,1988-XX-XX,Sydney,gay,A Sydney man was sentenced to 12 years in prison for the murder of a gay American in 1988.,high,Sydney man,-33.8698439,151.2082848,,,
Gay Man Bashed In South Africa,https://www.starobserver.com.au/news/gay-man-bashed-in-south-africa/212596,20220504T114500Z,assault,,South Africa,gay,At least 24 LGBTQI individuals have been murdered in South Africa in 2021.,high,,-30.2929832,153.1243499,,,
Mass . man reacts to sentence for brother killer in 1988 Australia murder,https://www.wcvb.com/article/prison-sentence-for-man-who-murdered-gay-american-in-australia/39896993,20220504T043000Z,murder,1988-XX-XX,Australia,gay,A man reacts to the sentencing of his brother's killer in a 1988 murder of a gay American in Australia.,high,not specified,-24.7761086,134.755,,,
Australian Man Sentenced in 1988 Murder of Gay American Student,https://www.australianherald.com/news/272538080/australian-man-sentenced-in-1988-murder-of-gay-american-student,20220503T180000Z,murder,1988-XX-XX,not specified,gay,Australian man sentenced for the 1988 murder of a gay American student.,high,Australian man,,,,,
Australia man admits pushing gay American off a cliff in 1988,https://watermarkonline.com/2022/05/03/australia-man-admits-pushing-gay-american-off-a-cliff-in-1988/,20220503T171500Z,assault,1988-XX-XX,Sydney cliff,gay,A man admitted to police that he killed American mathematician Scott Johnson in 1988 by pushing him off a cliff in Sydney in what prosecutors describe as a gay hate crime.,high,"Scott White, 51",,,,,
19 Murdered Children,https://www.nytimes.com/2022/05/25/briefing/texas-elementary-school-shooting-uvalde.html,20220525T113000Z,murder,,Newtown,unknown,The article discusses the tragic murder of 19 children in Newtown. The specific details of the incident are not provided in the article.,high,,-33.8961132,151.1801893,,,
20 - Year - Old Man Pleads Guilty To Homophobic Attack On New Zealand  Big Gay Pink  Church,https://www.starobserver.com.au/news/20-year-old-man-pleads-guilty-to-homophobic-attack-on-new-zealands-big-gay-pink-church/214372,20220701T093000Z,vandalism,,New Zealand,general_lgbtiq,"A 20-year-old man pleaded guilty to a homophobic attack on New Zealand's 'Big Gay Pink' Church, which was transformed into a performing arts venue and 'house of queer worship' by poet and artist Sam Duckor-Jones.",medium,,-36.8622961,174.7190716,,,
Gay and transphobic hate crime : Will justice be delivered ? ,https://www.greenleft.org.au/content/gay-and-transphobic-hate-crime-will-justice-be-delivered,20220614T033000Z,assault,2022-01-15,"Oxford Street, Darlinghurst",gay,A gay man was physically assaulted by a group of individuals while walking on Oxford Street in Darlinghurst. The attackers used homophobic slurs during the assault.,medium,Group of individuals,-33.881338,151.2186283,,,
"Neo - Nazis , White Supremacists , Antigovernment Extremists Globally Increase Calls Online For Violence Against LGBTQ+ Individuals And Supporters During Pride Month , Disseminate Anti - LGBTQ+ Material , Protest LGBTQ+ Events , Steal And Destroy Pro...",https://www.memri.org/dttm/neo-nazis-white-supremacists-antigovernment-extremists-globally-increase-calls-online-violence,20220624T173000Z,violence,,not specified,LGBTQ+,"Neo-Nazis, White Supremacists, and Antigovernment Extremists globally increasing calls online for violence against LGBTQ+ individuals and supporters during Pride Month.",high,"Neo-Nazis, White Supremacists, Antigovernment Extremists",,,,,
Afghan authorities are using monkeypox to harass & detain gay men,https://www.lgbtqnation.com/2022/06/afghan-authorities-using-monkeypox-harass-detain-gay-men/,20220603T210000Z,harassment,,Afghanistan,gay,Afghan authorities are reportedly using monkeypox to harass and detain gay men in Afghanistan.,medium,Afghan authorities,-30.5160611,151.6652368,,,
  Kill the gay : Homophobia alive and well in NZ during Pride month,https://www.stuff.co.nz/life-style/gender-and-society/128998829/kill-the-gays-homophobia-alive-and-well-in-nz-during-pride-month,20220617T181500Z,hate_speech,,New Zealand,gay,"Homophobic slurs were shouted at a Pride event in New Zealand during Pride month, indicating ongoing homophobia in the country.",low,,,,,,
Haters Win ! Melbourne Shrine Of Remembrance Cancels Rainbow Lights,https://www.starobserver.com.au/news/haters-win-melbournes-shrine-of-remembrance-cancels-rainbow-lights/215285,20220801T034500Z,harassment,,"Shrine of Remembrance, Melbourne",LGBTIQ+,"Shrine of Remembrance staff faced abuse, hate, and threats over plans to light up the monument's colonnades in rainbow colours, reflecting the discrimination experienced by the LGBTIQ+ community.",medium,,-37.8305311,144.9734474,,,
First Out Gay Mayor Of Oklahoma Town Resigns After Threats,https://www.starobserver.com.au/news/first-out-gay-mayor-of-oklahoma-town-resigns-after-threats/214959,20220720T113000Z,threat,,Oklahoma Town,gay,"Adam Graham, the first out gay mayor of a small town in Oklahoma, US, has resigned after becoming the target of threats and attacks.",medium,,,,,,
Three Gay Men Sentenced To Death By Stoning In Nigeria,https://www.starobserver.com.au/news/three-gay-men-sentenced-to-death-by-stoning-in-nigeria/214420,20220704T131500Z,death sentence,2022-07-04,"Ningi, Nigeria",gay,Three gay men in Nigeria have been sentenced to death by stoning by a Sharia Court in Ningi.,high,,,,,,
Hate crime Sydney : Five thugs bash gay man outside Universal nightclub on Oxford street,https://www.dailymail.co.uk/news/article-11145533/Hate-crime-Sydney-Five-thugs-bash-gay-man-outside-Universal-nightclub-Oxford-street.html,20220825T161500Z,assault,,"Oxford Street, Darlinghurst",gay,A gay man was brutally attacked by five thugs outside Universal nightclub on Oxford Street in Darlinghurst.,high,Five thugs,-33.881338,151.2186283,,,
Gay Artist Victim Of Brutal Alleged Hate Crime In Queer Neighborhood,https://lavendermagazine.com/big-gay-news/gay-artist-victim-of-brutal-alleged-hate-crime-in-queer-neighborhood/,20220824T154500Z,assault,2022-01-15,"Oxford Street, Darlinghurst",gay,"A gay artist was brutally attacked in the queer neighborhood of Oxford Street, Darlinghurst. The victim suffered serious injuries.",high,Perpetrator's identity not specified,-33.881338,151.2186283,,,
Gay Sydney Man Attacked On Oxford Street In Hate Crime,https://www.starobserver.com.au/news/gay-sydney-man-attacked-on-oxford-street/215952,20220822T073000Z,assault,,"Oxford Street, Sydney",gay,"Sydney-based gay artist Aaron was beaten unconscious by five men while walking down Oxford Street, Sydney's iconic gay neighbourhood.",high,Five men,-33.8851063,151.2272996,,,
Gay Couple Attacked In Utah,https://www.starobserver.com.au/news/gay-couple-attacked-in-utah/215500,20220808T113000Z,assault,2023-08-06,"Sandy, Utah",gay,"Christian Peacock, 18, and his boyfriend Jacob Metcalf, 18, were attacked by a group of young men outside Peacock’s family home in Sandy, Utah.",medium,,,,,,
Far - Right Extremist Jail Term For Homophobic Abuse At Melbourne Church Reduced To 40 Days,https://www.starobserver.com.au/news/far-right-extremists-jail-term-for-homophobic-abuse-at-melbourne-church-reduced-to-40-days/216262,20220901T171500Z,hate_speech,,Melbourne church,general_lgbtiq,Far-right extremist Neil Erikson hurled homophobic abuse at church-goers in a LGBTQI friendly church in Melbourne in 2019. His jail term was reduced to 40 days.,medium,"Neil Erikson, a 37-year-old far-right extremist",-37.8688729,145.2126338,,,
Reuters World News Summary | Science - Environment,https://www.devdiscourse.com/article/science-environment/2158884-reuters-world-news-summary,20220829T101500Z,protest,,Belgrade,general_lgbtiq,Thousands of religious and right-wing opponents protested against a European gay Pride event in Belgrade.,medium,,-37.622304,144.8898317,,,
"Serbian Church Bishop  Curse EuroPride , Calls For Armed Attacks On LGBT People",https://www.starobserver.com.au/news/serbian-church-bishop-curses-europride-calls-for-armed-attacks-on-lgbt-people/215776,20220816T141500Z,threat,,Serbia,general_lgbtiq,A Serbian Orthodox church bishop has faced criticism for appearing to target the country's out gay Prime Minister and encouraging armed attacks on EuroPride 2022 participants.,high,Serbian Orthodox church bishop,-33.8843013,151.2396657,,,
"Man Gets 30 Months In Prison For Threatening To Bomb Gay Businesses , New York Pride March",https://www.starobserver.com.au/news/man-gets-30-months-in-prison-for-threatening-to-bomb-gay-businesses-new-york-pride-march/215598,20220811T060000Z,threat,,New York's Stonewall Inn,LGBTQI+,"74-Year-Old Long Island resident Robert Fehring had mailed letters threatening mass shootings and bombings of LGBTQI persons and businesses, including New York's Stonewall Inn.",high,Robert Fehring,,,,,
"Canberra Man Arrested For Allegedly Drugging , Raping And Robbing Grindr Date",https://www.starobserver.com.au/news/canberra-man-arrested-for-drugging-raping-and-robbing-grindr-date/215348,20220802T183000Z,assault,,Canberra,gay,A 22-year-old Canberra youth has been arrested and charged with drugging and sexually assaulting a man he met via the gay dating app Grindr.,high,,-35.2975906,149.1012676,,,
Man Admits To Kidnapping Gay Man To Murder And Dismember Him,https://www.starobserver.com.au/news/man-admits-to-kidnapping-gay-man-to-murder-and-dismember-him/217049,20220930T160000Z,kidnapping|murder,,"Lafayette, Louisiana",gay,A 21-year-old man admitted to kidnapping a gay man with the intention of murdering and dismembering him as part of a scheme to target Grindr users. The perpetrator was a fan of American serial killer Jeffrey Dahmer.,high,21-year-old man,,,,,
Man Charged With 1987 Sydney  Gay Hate  Murder Of Raymond Keam Granted Bail,https://www.starobserver.com.au/news/man-charged-with-1987-sydney-gay-hate-murder-of-raymond-keam-granted-bail/216269,20220902T073000Z,murder,1987-XX-XX,Sydney Park,gay,"Stanley Early, a 76-year-old Melbourne man, was granted bail after being charged with the suspected 'gay hate' murder of Raymond Keam in Sydney Park in 1987.",high,Stanley Early,-33.9109497,151.1844447,,,
"Three Men Sentenced Over Death Of Auctioneer Peter Keeley , Who Was Lured On Gay Dating App Grindr",https://www.starobserver.com.au/news/three-men-sentenced-over-death-of-auctioneer-peter-keeley-who-was-lured-on-gay-dating-app-grindr/217029,20220930T083000Z,assault,2020-02-XX,NSW South Coast,gay,"Three young men were sentenced to prison for the aggravated kidnapping of 56-year-old real estate agent Peter Keeley, who was lured on the gay dating app Grindr. Keeley's body was found in bushlands on the NSW South Coast in February 2020.",high,,-31.9526029,152.5551274,,,
"Google , Paypal , Venmo Cracks Down On Hate Group Gays Against Groomers",https://www.starobserver.com.au/news/google-paypal-venmo-cracks-down-on-hate-group-gays-against-groomers/216805,20220922T150000Z,hate_speech,,not specified,general_lgbtiq,Technology companies are cracking down on anti-trans hate group Gays Against Groomers founded by anti-vaxxer Jaimee Michell.,medium,Jaimee Michell,,,,,
Victorian Women Trust board member calls on female rape victim to be spat on over trans fear,https://www.dailymail.co.uk/news/article-11213759/Victorian-Womens-Trust-board-member-calls-female-rape-victim-spat-trans-fear.html,20220917T170000Z,hate_speech,,Victoria Women Trust board member,transgender,A board member of the Victorian Women Trust called for a female rape victim to be spat on due to fear of transgender individuals.,medium,Victorian Women Trust board member,,,,,
Have You Been A Victim Or Witnessed A Gay Hate Crime In Sydney between 1970 - 2010 ? Inquiry Wants To Know,https://www.starobserver.com.au/news/have-you-been-a-victim-or-witnessed-a-gay-hate-crime-in-sydney-between-1970-2010-inquiry-wants-to-know/216360,20220906T070000Z,assault,,Sydney,gay,A special Commission of inquiry into historic anti-gay and anti-trans hate crimes in NSW is seeking information on hate crimes that occurred in Sydney between 1970-2010.,medium,,-33.8698439,151.2082848,,,
Iran Sentences Two Lesbian Activists To Death,https://www.starobserver.com.au/news/iran-sentences-two-lesbian-activists-to-death/216331,20220905T073000Z,other,,Revolutionary Court of Urmia,lesbian,"Two lesbian activists in Iran, Zahra Sediqi Hamedani and Elham Chubdar, were sentenced to death by the Revolutionary Court of Urmia on charges of promoting homosexuality.",high,,,,,,
Man Convicted in Gay Bashing Murder Now Blames Ex - Wife,https://www.outtraveler.com/news/2022/10/26/man-convicted-gay-bashing-murder-now-blames-ex-wife,20221026T170000Z,assault,not specified,not specified,gay,"Scott Phillip White, who was convicted in a gay bashing murder, is now blaming his ex-wife for the crime despite previously admitting guilt in court.",high,Scott Phillip White,,,,,
"Murder of Indigenous Teenager in Western Australia Brings Despair , Deja Vu",https://thediplomat.com/2022/10/murder-of-indigenous-teenager-in-western-australia-brings-despair-deja-vu/,20221026T150000Z,murder,,Western Australia,unknown,The murder of an Indigenous teenager in Western Australia has brought despair and a sense of deja vu to the community.,high,not specified,-25.2303005,121.0187246,,,
Anti - trans activists forced Edinburgh Rape Crisis Centre into lockdown,https://www.opendemocracy.net/en/5050/trans-scotland-mridul-wadhwa-for-women-scotland/,20221020T094500Z,harassment,,Edinburgh,transgender,Anti-trans activists forced Edinburgh Rape Crisis Centre into lockdown due to harassment.,medium,Anti-trans activists,-34.7191379,138.6350042,,,
Sydney real estate agent threatened by man after he abused his brother at a cafe with gay slurs,https://www.dailymail.co.uk/news/article-11287207/Sydney-real-estate-agent-threatened-man-abused-brother-cafe-gay-slurs.html,20221006T144500Z,threat,,Sydney,gay,A Sydney real estate agent was threatened by a man after the man abused his brother with gay slurs at a cafe.,medium,,-33.8698439,151.2082848,,,
"  Nagorik TV  brands BLiTZ editor as  Jew , calls for severely beating him",https://www.weeklyblitz.net/international/nagorik-tv-brands-blitz-editor-as-jew-calls-for-severely-beating-him/,20221029T191500Z,threat,,Dhaka,general_lgbtiq,Nagorik TV branded BLiTZ editor as Jew and called for severely beating him in Dhaka.,high,,-33.7019388,150.8932606,,,
Extortionist Nazmus Saquib and Tito Rahman threaten Blitz editor,https://www.weeklyblitz.net/international/extortionist-nazmus-saquib-and-tito-rahman-threaten-blitz-editor/,20221013T193000Z,threat,,Blitz editor's location not specified,general_lgbtiq,Extortionist Nazmus Saquib and Tito Rahman threatened the Blitz editor,medium,Nazmus Saquib and Tito Rahman,,,,,
Dad Express Relief Club Q Shooter Anderson Lee Aldrich Is Not  Gay  ,https://www.starobserver.com.au/news/dad-express-relief-club-q-shooter-anderson-lee-aldrich-is-not-gay/218593,20221124T054500Z,mass shooting,,Colorado Springs,general_lgbtiq,22-year-old Anderson Lee Aldrich killed five persons at an LGBTQI nightclub in Colorado Springs. His father expressed relief that Aldrich was not gay.,high,Anderson Lee Aldrich,,,,,
Inquiry Into Suspected Gay Hate Crimes Begins in Australia,https://www.australianherald.com/news/273126667/inquiry-into-suspected-gay-hate-crimes-begins-in-australia,20221121T114500Z,assault,2022-01-15,Darlinghurst,gay,"An inquiry has begun into a suspected gay hate crime in Darlinghurst where a gay man was physically assaulted on January 15, 2022.",medium,,-33.8783381,151.219225,,,
Colorado mass shooter stopped by  heroic  people inside club : police | Online Free Press release news distribution,https://news.topwirenews.com/2022/11/20/colorado-mass-shooter-stopped-by-heroic-people-inside-club-police/,20221121T091500Z,mass shooting,2022-11-20,LGBTQ Colorado nightclub,general_lgbtiq,"A gunman opened fire inside an LGBTQ Colorado nightclub, killing at least five people. The shooter was stopped by two heroic individuals inside the club, according to police.",high,,,,,,
colorado : Colorado mass shooter stopped by  heroic  people inside club : police,https://economictimes.indiatimes.com/news/international/world-news/colorado-mass-shooter-stopped-by-heroic-people-inside-club-police/articleshow/95645333.cms,20221120T174500Z,assault,,Colorado club,transgender,"A mass shooter, identified as 22-year-old Anderson Lee Aldrich, used a long rifle at a club where partygoers were marking Transgender Day of Remembrance. Heroic people inside the club stopped the shooter.",high,Anderson Lee Aldrich,,,,,
Colorado Springs mass shooter stopped by  heroic  people inside club : police,https://www.rawstory.com/colorado-springs-shooting-hero/,20221120T211500Z,shooting,2022-11-20,"Colorado Springs, Colorado",LGBTQ+,"A shooting in an LGBTQ nightclub in Colorado Springs, Colorado has left five people dead and 18 wounded. The gunman was stopped by two 'heroic' individuals inside the club.",high,suspect is in custody,,,,,
Here Are The Stories Behind The Unsolved Deaths Of Gay Men And Trans Women In Sydney,https://www.starobserver.com.au/news/here-are-the-stories-behind-the-unsolved-deaths-of-gay-men-and-trans-women-in-sydney/218373,20221117T120000Z,unsolved deaths,,Sydney and NSW,gay men and trans women,The Special Commission of Inquiry into unsolved anti-LGBTQI hate crime deaths in Sydney and NSW between 1970 and 2010 is scheduled to start hearing from witnesses.,high,,-33.8678833,151.1815556,,,
Australian inquiry probes 40 years of gay hate killings,https://watermarkonline.com/2022/11/03/australian-inquiry-probes-40-years-of-gay-hate-killings/,20221103T230000Z,assault,,New South Wales,gay,A government inquiry in New South Wales is investigating unsolved deaths resulting from gay hate crimes over four decades where police were indifferent to such violence.,high,not specified,-31.8759835,147.2869493,,,
Arsonist Who Torched Gay Venues In New York Charged With Hate Crime,https://www.starobserver.com.au/news/arsonist-who-torched-gay-venues-in-new-york-charged-with-hate-crime/218029,20221103T184500Z,vandalism,August 2021,New York’s west side,LGBTQI,"Alex Blodgett, a 39-year-old Brooklyn resident, allegedly torched restaurants, smashed windows, and attempted to set fire to LGBTQI venues across New York’s west side in August 2021.",high,"Alex Blodgett, 39-year-old Brooklyn resident",,,,,
Commission investigates four decades of unsolved anti - gay killings in Australia,https://www.cbsnews.com/news/anti-gay-killing-hate-crime-australia-new-south-wales-investigation-unsolved/,20221102T160000Z,anti-gay killings,,New South Wales,gay,A government probe in New South Wales is examining anti-gay hate crimes and deaths over 40 years.,high,,-31.8759835,147.2869493,,,
Australian inquiry probes 40 years of gay hate killings,https://www.sandiegouniontribune.com/news/nation-world/story/2022-11-02/australian-inquiry-probes-40-years-of-gay-hate-killings,20221102T074500Z,killings,,Australia,gay,Australian inquiry is investigating 40 years of gay hate killings in the country.,high,,-24.7761086,134.755,,,
  The last chance for truth : NSW LGBTQI+ hate crimes inquiry begins,https://www.sbs.com.au/news/article/as-nsws-lgbtiq-hate-crimes-inquiry-begins-some-say-it-may-be-the-last-chance-for-truth/mrddakczw,20221102T074500Z,hate_speech,,NSW LGBTQI+ hate crimes inquiry,general_lgbtiq,"The NSW LGBTQI+ hate crimes inquiry has begun, providing a last chance for truth regarding past hate crimes against the LGBTQI+ community in New South Wales.",medium,,,,,,
Australia investigates hate crimes against LGBTI from 1970 to 2010,https://www.laprensalatina.com/australia-investigates-hate-crimes-against-lgbti-from-1970-to-2010/,20221102T070000Z,assault,,Darlinghurst,LGBTIQ+,Australia is investigating hate crimes against LGBTI individuals that occurred between 1970 and 2010 in Darlinghurst. The investigation aims to shed light on past incidents of violence and discrimination.,medium,unknown,-33.8783381,151.219225,,,
NSW inquiry into murders of LGBTQ+ people  may be the last chance for the truth  | New South Wales,https://www.theguardian.com/australia-news/2022/nov/02/nsw-inquiry-into-murders-of-lgbtq-people-may-be-the-last-chance-for-the-truth,20221102T043000Z,murder,,New South Wales,LGBTQ+,Special commission of inquiry into hate crimes begins hearings after 88 men were killed between 1976 and 2000,high,,-31.8759835,147.2869493,,,
Lesbians Targeted as  Fair Game  in Spate of Hate Crimes,https://www.advocate.com/crime/2022/11/28/lesbians-targeted-fair-game-spate-hate-crimes,20221128T233000Z,harassment,2022-11-28,Sydney,lesbian,"Lesbians in Sydney have been targeted in a spate of hate crimes, with testimony heard by a commission investigating hate crimes against the LGBTQ+ community.",medium,,-33.8698439,151.2082848,,,
NSW inquiry into LGBTIQ hate crimes : Trans community  in the middle of a civil rights struggle  ,https://www.smh.com.au/national/nsw/in-the-middle-of-a-civil-rights-struggle-trans-community-s-call-to-arms-20221124-p5c0wr.html,20221124T094500Z,harassment,,New South Wales,transgender,The NSW inquiry into LGBTIQ hate crimes highlights the struggles faced by the trans community in their civil rights fight.,medium,,-31.8759835,147.2869493,,,
Nghi phạm 22 tuổi xả súng ở hộp đêm LGBTQ ở Colorado,https://afamily.vn/nghi-pham-22-tuoi-xa-sung-o-hop-dem-lgbtq-o-colorado-20221121171450868.chn,20221121T234500Z,shooting,,"Colorado Springs, Colorado",general_lgbtiq,"A 22-year-old suspect opened fire inside an LGBTQ nightclub in Colorado Springs, Colorado, killing at least 5 people.",high,,,,,,
"Five killed , 18 wounded in Colorado LGBTQ nightclub shooting , suspect held",https://www.daily-sun.com/post/657548/Five-killed-18-wounded-in-Colorado-LGBTQ-nightclub-shooting-suspect-held,20221121T044500Z,shooting,,Colorado LGBTQ nightclub,general_lgbtiq,Five people were killed and 18 wounded in a shooting at a LGBTQ nightclub in Colorado. The suspect has been apprehended by authorities.,high,suspect held,,,,,
Atirador foi detido por  Herói em boate gay nos EUA | Mundo e Ciência,https://odia.ig.com.br/mundo-e-ciencia/2022/11/6526238-atirador-foi-detido-por-herois-em-boate-gay-nos-eua.html,20221121T021500Z,assault,2022-11-20,Colorado,general_lgbtiq,At least five people died and 25 were injured in an attack at a gay nightclub in Colorado. The shooter was detained by 'heroes' at the scene.,high,,-23.6281584,146.2718378,,,
"FBI Arrests 18 - Year - Old Over Threats To Carry Out Mass Shooting Attacks At Gay Clubs , Synagogues",https://www.starobserver.com.au/news/fbi-arrests-18-year-old-over-threats-to-carry-out-mass-shooting-attacks-at-gay-clubs-synagogues/218301,20221115T121500Z,threat,,"Sayreville High School, New Jersey",general_lgbtiq,The FBI arrested an 18-year-old student over threats to carry out mass shooting attacks at gay clubs and synagogues.,high,"Omar Alkattoul, 18",,,,,
Sydney Man Found Guilty Over Threats To Release Photos Of Neighbour Grindr Hookup,https://www.starobserver.com.au/news/sydney-man-found-guilty-of-threatening-to-release-photos-from-neighbours-grindr-hookup/218264,20221114T173000Z,threat,,Sydney,unknown,A 60-year old man threatened to post images of his neighbour's Grindr hookup in every 'letterbox and lamppost' unless they turned down their music.,low,60-year old man,-33.8698439,151.2082848,,,
Patrols At Birmingham Gay Village After Spate Of Homophobic Attacks,https://www.starobserver.com.au/news/patrols-at-birmingham-gay-village-after-spate-of-homophobic-attacks/219486,20221215T024500Z,assault,,Birmingham Gay Village,LGBTQI,A spate of attacks on LGBTQI persons in Birmingham's gay village has led to the setting up of the UK's first-ever Rainbow StreetWatch.,medium,,,,,,
Lack Of Resources Halted 2014 NSW Police Reinvestigation Into Sydney Anti - Gay Hate Crime Deaths,https://www.starobserver.com.au/news/lack-of-resources-halted-2014-nsw-police-reinvestigation-into-sydney-anti-gay-hate-crime-deaths/219226,20221213T073000Z,hate crime,2014-unknown,Sydney,LGBTQI,A lack of resources halted a 2014 reinvestigation into around 88 unsolved suspected anti-LGBTQI hate crime deaths in Sydney.,high,,-33.8698439,151.2082848,,,
Gay Nightclub Shooter Charged With 305 Criminal Counts Including Murder And Hate Crimes,https://www.starobserver.com.au/news/gay-nightclub-shooter-charged-with-305-criminal-counts-including-murder-and-hate-crimes/219067,20221208T101500Z,murder,,Club Q,general_lgbtiq,"22-year-old Anderson Lee Aldrich, the shooter at Club Q, has been charged with 305 criminal counts including murder and hate crimes after shooting dead five and injuring 19. If convicted, he faces life in prison.",high,Anderson Lee Aldrich,-34.9317161,138.5993133,,,
"Voices of Viatris : For Nathan Wilson , Family Is a Change Worth Fighting For",https://www.finanznachrichten.de/nachrichten-2023-01/58192720-voices-of-viatris-for-nathan-wilson-family-is-a-change-worth-fighting-for-200.htm,20230131T154500Z,assault,not specified,"New South Wales, Australia",unknown,"Nathan Wilson was violently attacked by strangers one evening while walking in a town in New South Wales, Australia.",high,not specified,-33.8475744,151.0726201,,,
"Welcome To IANS Live - LatestNews - After Australia , it Canada again -- Hindu temple vandalised",https://ianslive.in/news/after_australia_it_s_canada_again_hindu_temple_vandalised-941867/LatestNews/0,20230131T054500Z,vandalism,,Canada,unknown,"A Hindu temple in Canada was vandalised, following a similar incident in Australia. The specific location within Canada is not specified in the article.",medium,,43.8224793,-79.1831689,,,
India raises  hate crime  concern with Canada after heritage Hindu temple defaced with anti - India graffiti,https://www.indiatoday.in/india/story/heritage-hindu-temple-vandalised-defaced-anti-india-graffiti-in-brampton-canada-2328521-2023-01-31,20230131T053000Z,vandalism,2023-01-31,Brampton,general_lgbtiq,"A heritage Hindu temple in Brampton, Canada, was defaced with anti-India graffiti, prompting India to raise concerns of a 'hate crime' with Canadian authorities.",medium,,-20.813885,149.2769354,,,
"canada hindu temple : After Australia , it Canada again -- Hindu temple vandalised",https://economictimes.indiatimes.com/news/india/after-australia-its-canada-again-hindu-temple-vandalised/articleshow/97471953.cms,20230131T051500Z,vandalism,,Gauri Shankar Mandir in Brampton,unknown,"The Indian Consulate General in Toronto issued a statement condemning the attack on the Hindu temple in Brampton, Canada.",medium,,,,,,
