title,url,source_date,source,query
澳法輪功集會揭趙樂際人權劣跡 籲政府追責 | 訪澳 | 堪培拉 | 親共團體,https://www.epochtimes.com/b5/25/11/24/n14642450.htm,20251125T063000Z,epochtimes.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
 【 新聞直擊 】 習又在搞什麼 ？ 竟找川普談台灣 | 川習通電話 | 貿易 | 趙樂際,https://www.ntdtv.com/b5/2025/11/24/a104041240.html,20251125T051500Z,ntdtv.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
冬天咬人的蚊子已经出现了 ， 昆虫专家 ： 成为城市公共卫生新挑战,https://health.ycwb.com/2025-11/25/content_53814142.htm,20251125T050000Z,health.ycwb.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"Avustralya Senatosunda kriz , aşırı sağcı senatörün burkalı protestosuna ırkçılık ve İslamofobi tepkisi - Haber Hürriyeti",https://www.haberhurriyeti.com/haber/26892005/avustralya-senatosunda-kriz-asiri-sagci-senatorun-burkali-protestosuna-irkcilik-ve-islamofobi-tepkisi,20251124T214500Z,haberhurriyeti.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Australia : en qué consiste la prohibición del acceso a las redes sociales a los menores de 16 años y cómo la van a implementar,https://laopinion.com/2025/11/24/australia-en-que-consiste-la-prohibicion-del-acceso-a-las-redes-sociales-a-los-menores-de-16-anos-y-como-la-van-a-implementar/,20251124T164500Z,laopinion.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
日擬修訂安保文件 立委籲台日軍備合作 | 立委 | 王定宇 | 高市早苗,http://www.epochtimes.com.tw/n489097/%E6%97%A5%E6%93%AC%E4%BF%AE%E8%A8%82%E5%AE%89%E4%BF%9D%E6%96%87%E4%BB%B6-%E7%AB%8B%E5%A7%94%E7%B1%B2%E5%8F%B0%E6%97%A5%E8%BB%8D%E5%82%99%E5%90%88%E4%BD%9C.html,20251124T163000Z,epochtimes.com.tw,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
102人声明从新开始修炼 【 明慧网 】 ,http://www.minghui.org/mh/articles/2025/11/24/502901.html,20251124T113000Z,minghui.org,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Cada vez mais países estão restringindo o treinamento individual de atletas menores de idade para evitar abusos,https://ipc.digital/Cada-vez-mais-pa%C3%ADses-est%C3%A3o-restringindo-o-treinamento-individual-de-atletas-menores-de-idade-para-evitar-abusos./,20251124T111500Z,ipc.digital,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"China Strategic Ambitions , Assertiveness , And Escalation In The South China Sea – Analysis – Eurasia Review",https://www.eurasiareview.com/24112025-chinas-strategic-ambitions-assertiveness-and-escalation-in-the-south-china-sea-analysis/,20251124T013000Z,eurasiareview.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Cómo quiere Australia prohibir el acceso a las redes sociales a los menores de 16 años,https://www.teletica.com/bbc-news-mundo/como-quiere-australia-prohibir-el-acceso-a-las-redes-sociales-a-los-menores-de-16-anos_397640,20251124T004500Z,teletica.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Cómo quiere Australia prohibir el acceso a las redes sociales a los menores de 16 años,https://acento.com.do/bbc-news-mundo/como-quiere-australia-prohibir-el-acceso-a-las-redes-sociales-a-los-menores-de-16-anos-9582165.html,20251124T000000Z,acento.com.do,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Cómo quiere Australia prohibir el acceso a las redes sociales a los menores de 16 años,https://eldia.com.do/como-quiere-australia-prohibir-el-acceso-a-las-redes-sociales-a-los-menores-de-16-anos/,20251123T231500Z,eldia.com.do,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
  Dejen que los niños se conozcan a sí mismos antes de que el mundo lo haga : las razones de Australia para prohibir las redes sociales a los menores de 16 años,https://eldeber.com.bo/bbc/-dejen-que-los-ninos-se-conozcan-a-si-mismos-antes-de-que-el-mundo-lo-haga-las-razones-de-australia-para-prohibir-las-redes-sociales-a-los-menores-de-16-anos-2025112312527,20251123T214500Z,eldeber.com.bo,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Japan to prioritise security reforms amid rising Chinese,http://www.shanghainews.net/news/278716042/japan-to-prioritise-security-reforms-amid-rising-chinese-hybrid-threats-nsb-warns-in-report-to-legislature,20251123T193000Z,shanghainews.net,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
 【 禁聞 】 美中海上軍事磋商 難消衝突風險 | 美中衝突風險 | 航行自由 | 海洋法,https://www.ntdtv.com/b5/2025/11/23/a104040959.html,20251123T183000Z,ntdtv.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Japan to prioritise security reforms amid rising Chinese,http://www.japanherald.com/news/278716042/japan-to-prioritise-security-reforms-amid-rising-chinese-hybrid-threats-nsb-warns-in-report-to-legislature,20251123T173000Z,japanherald.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Japan to prioritise security reforms amid rising Chinese,http://www.taiwansun.com/news/278716042/japan-to-prioritise-security-reforms-amid-rising-chinese-hybrid-threats-nsb-warns-in-report-to-legislature,20251123T160000Z,taiwansun.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Japan to prioritise security reforms amid rising Chinese,http://www.chinanationalnews.com/news/278716042/japan-to-prioritise-security-reforms-amid-rising-chinese-hybrid-threats-nsb-warns-in-report-to-legislature,20251123T160000Z,chinanationalnews.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
21 years of STM : A look back at 21 stories from 21 covers with WA faces,https://www.perthnow.com.au/lifestyle/stm/21-years-of-stm-a-look-back-at-21-stories-from-21-covers-with-wa-faces--c-20291980,20251123T003000Z,perthnow.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
 《 TAIPEI TIMES 》 Japan likely to enhance security : NSB - 焦點,https://news.ltn.com.tw/news/focus/breakingnews/5254977,20251122T193000Z,news.ltn.com.tw,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Japan likely to enhance security : NSB,https://www.taipeitimes.com/News/front/archives/2025/11/23/2003847671,20251122T183000Z,taipeitimes.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Avustralya 16 yaş altı çocuklara sosyal medyayı yasakladı,https://www.ogunhaber.com/dunya/avustralya-16-yas-alti-cocuklara-sosyal-medyayi-yasakladi-2995606h.html,20251122T131500Z,ogunhaber.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"Keynote address by Gitanas Nausėda , President of the Republic of Lithuania , at the 11th International Vilnius Foreign and Security Policy Conference",https://www.globalsecurity.org/military/library/news/2025/11/mil-251121-lithuania-pres04.htm,20251122T121500Z,globalsecurity.org,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"Conheça universo de  Wicked , releitura de  O Mágico de Oz  com filmes , musical e livro mais sombrio",https://cbn.globo.com/cultura/noticia/2025/11/22/conheca-universo-de-wicked-releitura-de-o-magico-de-oz-com-filmes-musical-e-livro-mais-sombrio.ghtml,20251122T114500Z,cbn.globo.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"Blog N : Kontext , pojmy a analytický rámec pre posudzovanie spoločenských zmien po roku 2010",https://dennikn.sk/blog/4985101/kontext-pojmy-a-analyticky-ramec-pre-posudzovanie-spolocenskych-zmien-po-roku-2010/,20251122T110000Z,dennikn.sk,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Influencers made millions pushing  wild  births – now the Free Birth Society is linked to baby deaths around the world | Childbirth,https://www.theguardian.com/world/ng-interactive/2025/nov/22/free-birth-society-linked-to-babies-deaths-investigation,20251122T074500Z,theguardian.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
,https://dublinpeople.com/news/court/articles/2025/11/21/74085-4654/,20251121T153000Z,dublinpeople.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Αυστραλή βουλευτής κατήγγειλε σεξουαλική παρενόχληση που δέχθηκε μέσα στο κοινοβούλιο,https://www.newsbeast.gr/world/arthro/12714519/afstrali-vouleftis-katingeile-sexoualiki-parenochlisi-pou-dechthike-mesa-sto-koinovoulio,20251121T121500Z,newsbeast.gr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
期待香港发挥枢纽作用 赋能全球绿色航运 专访国际航运公会主席格里马尔迪,https://baijiahao.baidu.com/s?id=1849387348258826694,20251121T101500Z,baijiahao.baidu.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Australia ordena a Meta retirar a menores de 16 años de Facebook e Instagram desde el 4 de diciembre,https://www.eldiario.ec/mundo/australia-ordena-a-meta-retirar-a-menores-de-16-anos-de-facebook-e-instagram-desde-el-4-de-diciembre-20112025/,20251121T013000Z,eldiario.ec,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Dentist created fake online accounts in  sustained campaign of terror  to  destroy  ex,https://www.sundayworld.com/crime/courts/dentist-created-fake-online-accounts-in-sustained-campaign-of-terror-to-destroy-ex/a1634805574.html,20251121T001500Z,sundayworld.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bullying and harassment prevention starts with equitable leadership,https://www.lawyersweekly.com.au/biglaw/43373-bullying-and-harassment-prevention-starts-with-equitable-leadership,20251120T234500Z,lawyersweekly.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Woman jailed for making fake dating profiles of her ex - partner in  campaign of terror  ,https://www.thejournal.ie/woman-jailed-for-making-fake-dating-profiles-of-her-ex-partner-in-campaign-of-terror-6881374-Nov2025/,20251120T191500Z,thejournal.ie,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
United States : The key characteristics of Trump second term,https://links.org.au/united-states-key-characteristics-trumps-second-term,20251120T063000Z,links.org.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
AI liability in defamation Part II : The united kingdom - united kingdom Human Rights Blog,https://ukhumanrightsblog.com/2025/11/19/ai-liability-in-defamation-part-ii-the-uk/,20251119T154500Z,ukhumanrightsblog.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
食品快消巨头的下一场生存之战 ， 已然打响,https://www.163.com/dy/article/KEOLMPT6051188EA.html,20251119T124500Z,163.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Digital : proteger a saúde mental de crianças e adolescentes – Observador,https://observador.pt/opiniao/proteger-a-saude-mental-das-criancas-e-dos-adolescentes-na-era-digital/,20251119T091500Z,observador.pt,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
食品快消巨头的下一场生存之战 ， 已然打响 - 虎嗅网,https://www.huxiu.com/article/4803906.html,20251119T034500Z,huxiu.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Khi  người lái đò  trở thành nạn nhân của bạo lực học đường,https://www.phunuonline.com.vn/khi-nguoi-lai-do-tro-thanh-nan-nhan-cua-bao-luc-hoc-duong-a1566809.html,20251119T030000Z,phunuonline.com.vn,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
印度人空壳公司 ， 给合法身份 ， 大量印度人中国 - 博客,https://blog.wenxuecity.com/myblog/72696/202511/14379.html,20251119T011500Z,blog.wenxuecity.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
冲撞女星  A妹  博眼球 ， 澳洲男子新加坡首映礼闹剧收场 ， 被判监禁9天,https://www.yangtse.com/news/txs/202511/t20251118_290775.html,20251118T143000Z,yangtse.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
楊紫瓊穿誇張蓬裙變行動彩球 挑染假髮成敗筆 | ET Fashion,https://fashion.ettoday.net/news/3069301,20251118T084500Z,fashion.ettoday.net,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"Slobodna Dalmacija - Oca je mrzio , nije mu bio na sprovodu ! Ženu života je varao gdje je stigao : ipak ovo je Schwarzeneggerov najveći skandal",https://slobodnadalmacija.hr/mozaik/panorama/oca-je-mrzio-nije-mu-bio-na-sprovodu-zenu-zivota-je-varao-gdje-je-stigao-ipak-ovo-je-schwarzeneggerov-najveci-skandal-1518571,20251118T080000Z,slobodnadalmacija.hr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Сводка событий в Сирии и на Ближнем Востоке за 17 ноября 2025 г . ,https://anna-news.info/svodka-sobytij-v-sirii-i-na-blizhnem-vostoke-za-17-noyabrya-2025-g/,20251118T061500Z,anna-news.info,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
日本为什么总是敢于挑战中国 ， 一而再 ， 再而三的 ？_ 新闻频道 _ 中华网,https://news.china.com/socialgd/10000169/20251118/48999292.html,20251118T014500Z,news.china.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Fil info Serbie | Novi Sad : tensions et violences autour du bus de Jaćimović,https://www.courrierdesbalkans.fr/Fil-info-Serbie-Novi-Sad-tensions-et-violences-autour-du-bus-de-Jacimovic,20251117T223000Z,courrierdesbalkans.fr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Fil info Serbie | Dijana Hrka stoppe sa grève de la faim - Le Courrier des Balkans,https://www.courrierdesbalkans.fr/Fil-info-Serbie-Dijana-Hrka-stoppe-sa-greve-de-la-faim,20251117T181500Z,courrierdesbalkans.fr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
 【 獨家 】 中共國家安全部第十局起底 | 國安部 | 間諜 | 特務,https://www.ntdtv.com/b5/2025/11/16/a104039036.html,20251117T004500Z,ntdtv.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Giấy phép xây dựng không phải là  tội đồ  ,https://stockbiz.vn/tin-tuc/giay-phep-xay-dung-khong-phai-la-toi-do/36761050,20251116T161500Z,stockbiz.vn,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
الاستعمار الاستيطاني لا ينتهي أبدا,https://arabi21.com/story/1720057/%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B9%D9%85%D8%A7%D8%B1-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D9%8A%D8%B7%D8%A7%D9%86%D9%8A-%D9%84%D8%A7-%D9%8A%D9%86%D8%AA%D9%87%D9%8A-%D8%A3%D8%A8%D8%AF%D8%A7,20251116T134500Z,arabi21.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"Fil info Serbie | À Belgrade et Novi Sad , les grèves de la faim se prolongent",https://www.courrierdesbalkans.fr/Fil-info-Serbie-A-Belgrade-et-Novi-Sad-les-greves-de-la-faim-se-prolongent,20251116T131500Z,courrierdesbalkans.fr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
 « نگاه ما به جهان با نقشه‌هایی تعریف شده که اروپا و آمریکا در بالای آن قرار دارند ، اما در واقع هیچ بالا و پایینی وجود ندارد » ,https://www.bbc.com/persian/articles/cp3dpjvl091o,20251116T110000Z,bbc.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Giấy phép xây dựng không phải là  tội đồ  ,https://baomoi.com/giay-phep-xay-dung-khong-phai-la-toi-do-c53770615.epi,20251116T073000Z,baomoi.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Així és com Austràlia vol prohibir als menors de setze anys daccedir a les xarxes socials,https://www.vilaweb.cat/noticies/australia-xarxes-socials-adolescents-prohibicio/,20251115T234500Z,vilaweb.cat,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
疑沉迷  金钱游戏  青年借贷不还累全家 | 中國報 China Press,https://www.chinapress.com.my/20251115/%E7%88%B6%E6%AF%8D%E4%BB%A3%E4%BB%9810%E4%B8%87%E6%AC%A0%E5%80%BA-%E4%B8%8D%E5%AD%9D%E5%AD%90%E4%B8%8D%E6%80%9D%E6%82%94%E6%94%B9-%E9%A9%BE%E8%B1%AA%E8%BD%A6%E4%B8%80%E8%B5%B0%E4%BA%86%E4%B9%8B/,20251115T110000Z,chinapress.com.my,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
電梯裡為何一定要有鏡子 ？ 不是用來整理儀容 ！ 廠商曝真正用途 ， 沒它後果不堪設想 | 施俞婷 | 風生活,https://www.storm.mg/lifestyle/11081282,20251115T084500Z,storm.mg,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
館長喊 「 中國機關在台灣有很多人 」 威脅員工 沈榮欽 ： 值得國安單位深入調查 - 政治,https://news.ltn.com.tw/news/politics/breakingnews/5246944,20251115T064500Z,news.ltn.com.tw,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
美智庫 ： 中共怎樣助俄伊朝逃避西方制裁 | 美國 | 專制軸心國,https://www.epochtimes.com/b5/25/11/14/n14636135.htm,20251115T064500Z,epochtimes.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
 【 名家專欄 】 里根與川普 ： 現實主義應對世界,https://www.epochtimes.com/b5/25/11/14/n14635995.htm,20251115T011500Z,epochtimes.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"china - phobia is deeply embedded in australia cultural history ,,,, ",https://yourdemocracy.net/drupal/node/57448,20251114T204500Z,yourdemocracy.net,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"What to Know About GEO , the Prison Company Under SCOTUS Review",https://www.westword.com/news/what-to-know-about-geo-group-prison-company-scotus-review-40804269/,20251114T183000Z,westword.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
 【 獨家 】 中共國家安全部第十局研究 | 國安局 | 間諜 | 特務,https://www.epochtimes.com/b5/25/11/13/n14635481.htm,20251114T124500Z,epochtimes.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Hansen World Network Exposed,https://www.wsws.org/en/special/library/fourth-international-vol11-no2/4a530690-0429-4200-ad1c-47d3bd854fba.html,20251114T074500Z,wsws.org,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
  Sullorlo di una crisi . Le paure di Sarah Ferguson dopo la revoca dei titoli,https://www.ilgiornale.it/news/personaggi/sull-orlo-crisi-paure-sarah-ferguson-revoca-dei-titoli-2567293.html,20251114T070000Z,ilgiornale.it,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Skuld : Updated threats to shipping in the Red Sea | Hellenic Shipping News Worldwide,https://www.hellenicshippingnews.com/skuld-updated-threats-to-shipping-in-the-red-sea/,20251114T023000Z,hellenicshippingnews.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
  Finally : Retailers welcome Victoria worker assault laws,https://www.ragtrader.com.au/news/finally-retailers-welcome-victoria-s-worker-assault-laws,20251114T004500Z,ragtrader.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
年近古稀的澳法輪功學員遭中共跨境迫害,https://www.epochtimes.com/b5/25/11/12/n14634810.htm,20251113T171500Z,epochtimes.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
酒店直营  大败局 ？- 钛媒体官方网站,https://www.tmtpost.com/7762055.html,20251113T034500Z,tmtpost.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bạo lực học đường tăng nhanh - vết sẹo khó lành,https://www.phunuonline.com.vn/bao-luc-hoc-duong-tang-nhanh-vet-seo-kho-lanh-a1566095.html,20251113T003000Z,phunuonline.com.vn,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Lucknow woman doctor arrest marks unusual role for women in India terror landscape,https://www.thehindubusinessline.com/incoming/lucknow-woman-doctors-arrest-marks-unusual-role-for-women-in-indias-terror-landscape/article70271969.ece,20251112T171500Z,thehindubusinessline.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.canberratimes.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T081500Z,canberratimes.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.mandurahmail.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T081500Z,mandurahmail.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Linda Reynold bid to have Brittany Higgins declared bankrupt STALLS after paperwork mix - up,https://www.dailymail.co.uk/news/article-15279069/Brittany-Higgins-bankrupt-glitch.html,20251111T061500Z,dailymail.co.uk,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Linda Reynold bankruptcy proceedings against Brittany Higgins stalled by paperwork glitch | Western Australia,https://www.theguardian.com/australia-news/2025/nov/11/linda-reynolds-bankruptcy-proceedings-against-brittany-higgins-stalled-by-paperwork-glitch-ntwnfb,20251111T060000Z,theguardian.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.dailyliberal.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T054500Z,dailyliberal.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.manningrivertimes.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T053000Z,manningrivertimes.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.bluemountainsgazette.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T053000Z,bluemountainsgazette.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Binary Australia Raise More Than $250k For Anti - Trans Activist Legal Fees,https://www.starobserver.com.au/news/binary-australia-raise-more-than-250k-for-anti-trans-activists-legal-fees/239669,20251111T053000Z,starobserver.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.westernadvocate.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T051500Z,westernadvocate.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.northerndailyleader.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T051500Z,northerndailyleader.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.bordermail.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T051500Z,bordermail.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.merimbulanewsweekly.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T051500Z,merimbulanewsweekly.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.illawarramercury.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T051500Z,illawarramercury.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.juneesoutherncross.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T051500Z,juneesoutherncross.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.perthnow.com.au/news/crime/bid-to-have-brittany-higgins-declared-bankrupt-stalls-c-20643973,20251111T051500Z,perthnow.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.redlandcitybulletin.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T050000Z,redlandcitybulletin.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.bunburymail.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T050000Z,bunburymail.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Bid to have Brittany Higgins declared bankrupt stalls,https://www.crookwellgazette.com.au/story/9109343/bid-to-have-brittany-higgins-declared-bankrupt-stalls/,20251111T050000Z,crookwellgazette.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
مردانگی ، تنهایی و سلامت روان ؛ چرا پسرها و مردان جوان از کمک گرفتن می‌گریزند ؟ ,https://www.bbc.com/persian/articles/cj61rd2wy8zo,20251110T121500Z,bbc.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Rape accused AAP MLA Harmeet Singh Pathanmajra surfaces in Australia,https://www.2lt.com.au/rape-accused-aap-mla-harmeet-singh-pathanmajra-surfaces-in-australia/,20251110T101500Z,2lt.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Rape accused AAP MLA Harmeet Singh Pathanmajra surfaces in Australia,http://www.australiannews.net/news/278683947/rape-accused-aap-mla-harmeet-singh-pathanmajra-surfaces-in-australia,20251110T090000Z,australiannews.net,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Rape accused AAP MLA Harmeet Singh Pathanmajra surfaces in Australia,http://www.calcuttanews.net/news/278683947/rape-accused-aap-mla-harmeet-singh-pathanmajra-surfaces-in-australia,20251110T081500Z,calcuttanews.net,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Rape accused AAP MLA Harmeet Singh Pathanmajra surfaces in Australia,https://aninews.in/news/world/pacific/rape-accused-aap-mla-harmeet-singh-pathanmajra-surfaces-in-australia20251110095441/,20251110T050000Z,aninews.in,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Top 10 Disturbed Stockbrokers Who Cracked,https://listverse.com/2017/12/16/top-10-disturbed-stockbrokers-who-cracked/,20251110T003000Z,listverse.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Crime rise at Melbourne shopping centres sparks calls for action,https://www.abc.net.au/news/2025-11-10/melbourne-shopping-centre-violent-crime-machete-attacks/105965140,20251109T184500Z,abc.net.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"Indian cricket , Shubman Gill , Women cricket , KIFF , 7 . Maharashtra , Telangana",https://openthemagazine.com/india/super-gillman-sharpens-third-arrow-to-his-bow,20251109T160000Z,openthemagazine.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Οι ΗΠΑ κατηγορούν το Ιράν για απόπειρα δολοφονίας της πρεσβευτή του Ισραήλ στο Μεξικό,https://www.lykavitos.gr/news/planet/oi-ipa-katigoroun-to-iran-gia-apopeira-dolofonias-tis-presveyti-tou-israil-sto-meksiko,20251109T151500Z,lykavitos.gr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
العنف الأسري في إسرائيل بلا أرقام دقيقة : نحو 10 % من السكان تعرضوا للعنف الزوجي,https://sonara.net/%D8%A7%D9%84%D8%B9%D9%86%D9%81-%D8%A7%D9%84%D8%A3%D8%B3%D8%B1%D9%8A-%D9%81%D9%8A-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%A8%D9%84%D8%A7-%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%AF%D9%82%D9%8A%D9%82/,20251109T113000Z,sonara.net,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
抓马 ！ 莱巴夺冠后拒绝与WTA执行CEO合影 ， 疑为教练禁赛风波抗议,https://www.163.com/dy/article/KDU5HPN105298CTE.html,20251109T061500Z,163.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Backroom Baz : Jacinta Allan blows her own horn amid abysmal polls,https://www.geelongadvertiser.com.au/news/victoria/backroom-baz-premier-jacinta-allan-blows-her-own-horn-at-maldon-folk-festival-amid-abysmal-polls/news-story/dfd5c98461acf523296398f27262face?nk=5324ec9bbc1f004053311febe66811f9-1762658204,20251109T033000Z,geelongadvertiser.com.au,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
