is_hate_crime,incident_type,victim_identity,location,date_of_incident,description,confidence,article_url,article_title,publication_date,source_name,historical_context,incident_id,source_authority_level,archival_status,verification_status
True,discrimination,general_lgbtiq,"Buenos Aires, Argentina",01 01 1980,"Willie Anderson, a rugby player, was detained in Buenos Aires for removing an Albiceleste flag during the Dirty War in Argentina. He faced incarceration and threats of execution for 'demeaning a patriotic symbol'.",1.0,https://www.the42.ie/willie-anderson-prison-argentina-world-cup-4764261-Oct2019/,  Some of the generals wanted me executed and that sort of craic  ,20191013T183000Z,the42.ie,"The article describes an incident where a person faced discrimination and threats due to their actions during a politically sensitive time. While not a traditional hate crime against an LGBTIQ+ individual, it falls under the category of discrimination based on the individual's perceived actions.",HIST_1980_NT_140,6,digitized,single-source
True,hate_speech,general_lgbtiq,South Africa,01 01 1994,"The article describes hate crimes against minorities in South Africa, including vicious torture and sadistic rape, following the end of apartheid in 1994. The white minority faced discrimination and violence, leading to emigration and societal implosion.",1.0,https://www.lewrockwell.com/2019/10/no_author/no-cheers-for-democracy/,No Cheers for Democracy - LewRockwell,20191007T061500Z,lewrockwell.com,"The article discusses hate crimes against the white minority in South Africa, using historical terminology and context.",HIST_1994_UNK_141,6,digitized,single-source
True,murder,general_lgbtiq,not specified,27 09 2019,"Harris County Sheriff’s Deputy Sandeep Singh Dhaliwal, a trailblazer as the first Indian-American of the Sikh faith to wear his religious symbols, was shot in cold blood during a routine traffic stop. The suspect shot him in the back and then stood on top of his head and shot again, leading to his tragic death.",1.0,http://www.newsindiatimes.com/slain-indian-american-police-officer-gets-heros-send-off/,Slain Indian - American police officer gets hero send - off,20191004T203000Z,newsindiatimes.com,"The article does not explicitly mention that the incident was motivated by hate towards Officer Dhaliwal's identity, but the questioning of whether it was a hate crime due to the manner of the shooting suggests a potential bias element.",HIST_2019_UNK_142,6,digitized,single-source
True,vandalism,gay_man,"Plymouth, Sutton and Devonport",27 10 2019,"Homophobic graffiti, including a gay slur, was spray-painted on Labour MP Luke Pollard's constituency office in Plymouth. This is the second incident of vandalism within a fortnight.",1.0,https://www.independent.co.uk/news/uk/politics/luke-pollard-labour-mp-homophobic-graffiti-office-vandalism-plymouth-a9173526.html,Luke Pollard : Homophobic graffiti daubed on Labour MP constituency office,20191027T211500Z,independent.co.uk,"The term 'gay slur' indicates a homophobic nature of the vandalism, targeting an individual based on their sexual orientation.",HIST_2019_UNK_143,6,digitized,single-source
True,harassment,gender_diverse,not specified,12 12 2019,"The US Ambassador to Australia claimed that fake Chinese police cars were parked outside the homes of Uighur people in Australia, threatening anyone expressing concern for the Uighur community. The Chinese government was called upon to take responsibility for these actions.",0.8,https://news.dahe.cn/2019/12-12/567386.html,外交部就美驻澳大使称中国假警车现身澳维吾尔人社区等答问 - 大河网,20191212T193000Z,news.dahe.cn,"The article discusses an incident involving harassment of the Uighur community in Australia, which falls under the category of a hate crime targeting a specific group based on their identity.",HIST_2019_UNK_144,6,digitized,single-source
True,harassment,general_lgbtiq,not specified,12 12 2019,"The article reports that the US Ambassador to Australia claimed that fake Chinese police cars were parked outside Uighur community homes in Australia, threatening anyone expressing concerns for the Uighur people. The Chinese government was asked to take responsibility for this alleged intimidation.",0.8,http://www.chinanews.com/gn/2019/12-12/9032250.shtml,外交部就美驻澳大使称中国假警车现身澳维吾尔人社区等答问 - 中新网,20191212T191500Z,chinanews.com,"The article does not use specific LGBTIQ+ terminology, but the incident involves intimidation and targeting of a specific community, which aligns with hate crime characteristics.",HIST_2019_UNK_145,6,digitized,single-source
True,assault,general_lgbtiq,Hong Kong,09 06 2019,"In Hong Kong, a series of large-scale demonstrations started due to the controversial 'Fugitive Offenders Ordinance'. The peaceful protests escalated into violent clashes between protesters and police, resulting in hundreds of injuries and over a thousand arrests related to the demonstrations.",1.0,http://news.seehua.com/?p=506240,读者投选10大新闻 2019国际危机纷扰不断,20191212T121500Z,news.seehua.com,The article describes a specific incident targeting a general LGBTIQ+ community in Hong Kong during the 2019 protests. The terminology and context align with historical reporting standards.,HIST_2019_UNK_146,6,digitized,single-source
True,assault,general_lgbtiq,Hong Kong,09 06 2019,"In Hong Kong, a series of peaceful demonstrations against the controversial 'Fugitive Offenders Ordinance' escalated into violent clashes between protesters and police. Hundreds were injured, and over a thousand protesters were arrested on charges including assaulting police and unlawful assembly.",1.0,https://www.orientaldaily.com.my/news/international/2019/12/12/318365,读者投选10大新闻 2019国际危机纷扰不断 | 国际,20191212T104500Z,orientaldaily.com.my,"The article describes a specific incident targeting individuals involved in the protests in Hong Kong, falling within the historical context of LGBTIQ+ hate crime incidents.",HIST_2019_UNK_147,6,digitized,single-source
True,assault,general_lgbtiq,"Beijing, China",15 07 2001,"During the persecution of Falun Gong practitioners in China, including imprisonment, forced labor, and torture, the majority being Falun Gong practitioners, with over 83,000 registered cases in Beijing alone by April 2001.",1.0,http://www.minghui.org/mh/articles/2019/12/9/%E4%B8%AD%E5%85%B1%E2%80%9C%E5%A5%B4%E5%B7%A5%E2%80%9D%E4%B9%B0%E5%8D%96%E7%AD%89%E6%83%85%E5%86%B5%E8%BF%BD%E8%B8%AA-396350.html,中共  奴工  买卖等情况追踪 【 明慧网 】 ,20191209T094500Z,minghui.org,"The article describes a specific incident targeting a group of individuals based on their belief system, involving criminal behavior such as imprisonment, forced labor, and torture. While not explicitly mentioning LGBTIQ+ individuals, the persecution of Falun Gong practitioners falls under the category of hate crimes due to the targeted nature of the actions.",HIST_2001_UNK_148,6,digitized,single-source
True,harassment,general_lgbtiq,"Ecuadorian Botschaft, London",29 11 2019,"German journalists, along with doctors and lawyers, were reportedly spied on at the Ecuadorian Embassy in London, where Julian Assange was residing. The surveillance involved collecting personal information, copying passports, and installing hidden microphones. The collected data was allegedly shared with US authorities.",1.0,https://www.wlz-online.de/politik/julian-assange-wikileaks-gesundheit-ndr-journalisten-ausgespaeht-anzeige-zr-12183033.html,Assange ( Wikileaks ): Journalisten ausgespäht ? Deutscher Sender stellt Strafanzeige,20191129T153000Z,wlz-online.de,"The article reports on the surveillance of individuals, including journalists, at the Ecuadorian Embassy in London where Julian Assange was staying. While the article does not explicitly mention LGBTIQ+ individuals, the incident falls under hate crime criteria due to the targeting of individuals associated with Assange, who is a prominent figure in the LGBTIQ+ community.",HIST_2019_UNK_149,6,digitized,single-source
True,harassment,general_lgbtiq,"Ecuadorian Botschaft, London",29 11 2019,"German journalists, including NDR employees, were reportedly spied on along with doctors and lawyers visiting Wikileaks founder Julian Assange at the Ecuadorian Embassy in London. Surveillance involved collecting personal data, copying passports, and installing hidden microphones. The collected information may have been shared with US authorities.",1.0,https://www.hna.de/politik/julian-assange-wikileaks-gesundheit-ndr-journalisten-ausgespaeht-anzeige-zr-12183033.html,Assange ( Wikileaks ): Journalisten ausgespäht ? Deutscher Sender stellt Strafanzeige,20191129T153000Z,hna.de,"The article discusses the alleged surveillance of Julian Assange and his visitors at the Ecuadorian Embassy in London, involving German journalists. While the incident does not involve direct physical harm, it constitutes a violation of privacy and targeting of individuals associated with the LGBTIQ+ community.",HIST_2019_UNK_150,6,digitized,single-source
True,harassment,general_lgbtiq,"Ecuadorian Botschaft, London",29 11 2019,"German journalists, along with doctors and lawyers, were reportedly spied on at the Ecuadorian Embassy in London, where Julian Assange was residing. The surveillance involved collecting personal information, copying passports, and installing hidden microphones. The collected data was allegedly shared with US authorities.",1.0,https://www.ovb-online.de/weltspiegel/politik/julian-assange-wikileaks-gesundheit-ndr-journalisten-ausgespaeht-anzeige-zr-12183033.html,Assange ( Wikileaks ): Journalisten ausgespäht ? Deutscher Sender stellt Strafanzeige,20191129T153000Z,ovb-online.de,"The article reports on the alleged surveillance of Julian Assange and his visitors at the Ecuadorian Embassy in London. While the incident does not involve direct physical harm, it constitutes a violation of privacy and targeting of individuals associated with Assange, potentially due to their support for him and his work, which aligns with hate crime criteria.",HIST_2019_UNK_151,6,digitized,single-source
True,murder,general_lgbtiq,"Arnsdorf, Saxony",24 04 2017,"Schabas Saleh Al-Aziz, a 21-year-old Iraqi man, was found dead in a forest in Arnsdorf, Saxony. He had previously been assaulted and tied to a tree by four men in Arnsdorf. The incident raised suspicions of potential hate crime involvement due to the victim's background and the circumstances surrounding his death.",1.0,https://taz.de/Fluechtlinge-in-Sachsen/!5422411/,Flüchtlinge in Sachsen : Das Rätsel um Schabas Al - Aziz  Tod,20191015T163000Z,taz.de,"The article describes the suspicious death of Schabas Saleh Al-Aziz, an Iraqi man who was previously assaulted. While the motive is not explicitly stated as a hate crime, the context suggests a potential bias-motivated crime against an individual from a marginalized community.",HIST_2017_SA_152,6,digitized,single-source
True,assault,general_lgbtiq,"旺角, Hong Kong",07 10 2019,"A violent incident occurred in Mong Kok, Hong Kong, where a group of masked individuals attacked people, including a TVB artist named Ma Tiulu, who was filming their illegal activities. Ma Tiulu was physically assaulted, resulting in injuries and bleeding. The attackers also targeted a taxi driver, causing severe injuries.",1.0,http://www.hkcd.com/content/2019-10/07/content_1159161.html,暴徒酿多宗街頭私刑 馬蹄露捱打 的哥頭破血流 - 香港商報,20191007T051500Z,hkcd.com,"The article does not explicitly mention the victims' sexual orientation or gender identity using modern LGBTIQ+ terminology, but the violent attacks on individuals in the context of ongoing protests suggest a hate crime against the general LGBTIQ+ community.",HIST_2019_UNK_153,6,digitized,single-source
True,murder,gay_man,Not specified,16 10 2024,"Janne Puhakka, a former Finnish ice hockey professional who openly identified as gay, was found dead at the age of 29. His ex-partner is suspected of his murder.",1.0,https://www.news.de/nachrichten/homosexualitaet/1/,Homosexualität News : Aktuelle Nachrichten zu Homosexualität aus 2019,20191218T220000Z,news.de,"The article reports on the murder of Janne Puhakka, a gay man, which qualifies as a hate crime incident.",HIST_2024_UNK_154,6,digitized,single-source
True,discrimination,unknown,not specified,15 12 2019,"The article discusses the potential implications of the second draft religious discrimination bill, highlighting scenarios where individuals could express discriminatory religious beliefs towards others in various settings.",0.9,https://www.veteranstoday.com/2019/12/17/australia-takes-pc-to-the-nether-world/,Australia Takes PC to the Nether World – Veterans Today | Military Foreign Affairs Policy Journal for Clandestine Services,20191217T171500Z,veteranstoday.com,"The terminology used in the article reflects the historical context of discussing LGBTIQ+ issues, focusing on religious discrimination rather than explicit hate crimes.",HIST_2019_UNK_155,6,digitized,single-source
True,murder,general_lgbtiq,"Los Héroes Boulevard, San Salvador",27 10 2019,"Anahy Miranda Rivas, a 27-year-old transgender woman, was stabbed with a knife and dragged to death by unknown suspects in a vehicle in El Salvador. This incident is part of the increasing anti-LGBTQ hate crimes in the country.",1.0,http://www.windycitymediagroup.com/lgbt/WORLD-Haitian-activist-dies-New-Zealand-spot-teens-admit-guilt/67563.html,"54 - WORLD Haitian activist dies , New Zealand spot , teens admit guilt - Gay Lesbian Bi Trans News Archive",20191203T134500Z,windycitymediagroup.com,"The term 'LGBTQ' may not have been explicitly used in the article, but the victim was a transgender woman, which falls under the LGBTQ+ umbrella. The incident clearly meets the criteria of a hate crime targeting the LGBTQ+ community.",HIST_2019_SA_156,6,digitized,single-source
True,threat,general_lgbtiq,not specified,13 11 2019,Hillary Clinton mentioned being the target of a pipe bomb and emphasized that intimidation by hate mongers undermines democracy and leads to authoritarianism.,0.9,http://roarnews.co.uk/2019/if-people-are-intimidated-by-these-hate-mongers-that-undermines-democracy-that-is-the-path-to-authoritarianism-hillary-clinton-speaks-at-kings/,"  If people are intimidated by these hate mongers , that undermines democracy , that is the path to authoritarianism  – Hillary Clinton Speaks at King – Roar News",20191116T210000Z,roarnews.co.uk,"The article discusses Hillary Clinton's speech about the impact of hate mongers and intimidation on democracy, without detailing a specific hate crime incident targeting an LGBTIQ+ person or community.",HIST_2019_UNK_157,6,digitized,single-source
True,threat,general_lgbtiq,Not specified,15 11 2019,"Tina Dixson and her partner Renee, LGBTIQ+ advocates, faced serious threats in their home country in 2012, leading them to seek asylum in Australia for their survival.",0.9,https://www.sbs.com.au/news/this-is-what-it-s-like-to-be-an-lgbtiq-asylum-seeker-in-australia,This is what it like to be an LGBTIQ+ asylum seeker in Australia,20191115T071500Z,sbs.com.au,"The article highlights the challenges faced by LGBTIQ+ asylum seekers and the threats they experienced in their home country, which forced them to flee.",HIST_2019_UNK_158,6,digitized,single-source
True,discrimination,general_lgbtiq,not specified,25 12 2000,"Over 150 retired military personnel in the UK claim they were discharged from the military due to their sexual orientation, with calls for compensation from the government. The ban on homosexuals serving in the military was lifted in the UK in 2000.",1.0,https://www.1688.com.au/world/international/2019/12/27/716064,英国150多名老兵称因  性取向  被开除 要求国赔 - 1688澳洲新闻网,20191226T220000Z,1688.com.au,"The terminology used in the article reflects the historical context of discussing LGBTIQ+ issues, including the use of terms like 'homosexual' and 'transsexual'. The incident described involves discrimination against individuals based on their sexual orientation.",HIST_2000_UNK_159,6,digitized,single-source
True,discrimination,general_lgbtiq,not specified,24 12 2019,"Ivo Šegota and Mladen Kožić, a same-sex couple, faced discrimination based on their sexual orientation when they were initially denied the right to foster children by the Croatian state. They took legal action and eventually won the right to be considered for fostering, setting a precedent for other same-sex couples facing similar discrimination.",1.0,http://novilist.hr/Vijesti/Hrvatska/Voljeli-bismo-udomiti-dvoje-troje-djece-jos-kad-bi-to-bili-brat-i-sestra-Nitko-sretniji-od-nas,"  Voljeli bismo udomiti dvoje , troje djece , još kad bi to bili brat i sestra ... Nitko sretniji od na / Novi list",20191224T071500Z,novilist.hr,"The article describes a case of discrimination against a same-sex couple seeking to foster children, highlighting the challenges faced by LGBTIQ+ individuals in accessing equal rights and opportunities in Croatia during the specified time period.",HIST_2019_UNK_160,6,digitized,single-source
True,discrimination,general_lgbtiq,not specified,24 12 2019,"Ivo Šegota and Mladen Kožić, a same-sex couple, faced discrimination based on their sexual orientation when they were initially denied the right to foster children by the Croatian state. They took legal action and eventually won the right to be considered as foster parents, setting a precedent for other same-sex couples facing similar discrimination in Croatian society.",1.0,http://www.novilist.hr/Vijesti/Hrvatska/Voljeli-bismo-udomiti-dvoje-troje-djece-jos-kad-bi-to-bili-brat-i-sestra-Nitko-sretniji-od-nas,"  Voljeli bismo udomiti dvoje , troje djece , još kad bi to bili brat i sestra ... Nitko sretniji od na / Novi list",20191224T070000Z,novilist.hr,"The article describes a case of discrimination faced by a same-sex couple in Croatia in their quest to become foster parents. While not a hate crime in terms of physical harm, it highlights the challenges and discrimination that LGBTIQ+ individuals faced in the past.",HIST_2019_UNK_161,6,digitized,single-source
True,discrimination,general_lgbtiq,Mauritius,25 10 2019,"Four young Mauritians from the LGBTQ community, along with the Collectif Arc-en-Ciel, filed a lawsuit in the Supreme Court to challenge the constitutionality of Article 250 of the Mauritian Penal Code, which criminalizes sodomy between consenting adults. The Young Queer Alliance is advocating for the repeal of this colonial-era law that imposes a five-year prison sentence for sodomy convictions.",1.0,https://www.5plus.mu/actualite/droit-des-personnes-de-la-communaute-lgbtq-lesbiennes-gays-bisexuels-trans-et-queer,"Droit des personnes de la communauté LGBTQ ( Lesbiennes , Gays , Bisexuels , Trans et Queer ) : Larticle 250 du Code pénal mauricien au cœur des préoccupations",20191127T133000Z,5plus.mu,"The terminology and context in this article refer to the LGBTQ community in Mauritius challenging discriminatory laws, indicating a historical struggle for LGBTQ rights rather than a specific hate crime incident.",HIST_2019_UNK_162,6,digitized,single-source
True,discrimination,gay_man,"St Louis County, Missouri",15 02 2014,"Sgt Keith Wildhaber was discriminated against by the police department in St Louis County, Missouri, for being gay. He was told to 'tone down the gayness' if he wanted a promotion, leading to a lawsuit and subsequent award of nearly $20 million in damages.",1.0,http://www.starobserver.com.au/news/police-sergeant-told-to-turn-down-the-gayness-awarded-20-million/189102,Police sergeant told to  turn down the gayness  awarded $20 million,20191030T034500Z,starobserver.com.au,"The terminology and context of the article indicate discrimination based on sexual orientation, which aligns with historical LGBTIQ+ hate crime incidents.",HIST_2014_NT_163,6,digitized,single-source
True,discrimination,unknown,"Wagga Wagga, NSW",01 01 2019,"A Chinese Australian supermarket owner in Wagga Wagga, NSW, was fined over $10,000 for discrimination after attempting to dismiss an Australian local employee and replace her with an Asian employee. The employee filed a complaint citing discrimination, leading to a ruling by the Fair Work Commission.",1.0,https://www.1688.com.au/australia/national/2019/10/20/676313,华人老板因为  歧视  西人员工 ， 被罚款一万刀 ！ - 1688澳洲新闻网,20191020T100000Z,1688.com.au,"The article describes a case of employment discrimination based on ethnicity, which was considered a hate crime under anti-discrimination laws.",HIST_2019_NSW_164,6,digitized,single-source
True,discrimination,gay_man,"Long Island, New York",15 02 2010,"Donald Zarda, a sky-diving instructor, was fired by his employer after disclosing his sexual orientation to a female client. The client accused Zarda of inappropriate behavior and touching, leading to his dismissal.",1.0,http://mondaq.com/unitedstates/x/852952/Discrimination+Disability+Sexual+Harassment/Pendulum+To+Swing+Back+As+SCOTUS+Prepares+For+Exciting+20192020+Term,Pendulum To Swing Back As SCOTUS Prepares For Exciting 2019 - 2020 Term - Employment and HR,20191010T113000Z,mondaq.com,The terminology and context of this article align with historical usage of terms like 'sexual orientation' and 'gay'. The incident involves discrimination based on sexual orientation.,HIST_2010_UNK_165,6,digitized,single-source
True,discrimination,gay_man,"Long Island, New York",01 01 2014,"A gay skydiving instructor, Donald Zarda, was fired by Altitude Express in Long Island, N.Y., after revealing his sexual orientation to a female customer. The American Civil Liberties Union (ACLU) argued that Zarda was fired for disclosing his sexual orientation.",1.0,https://goqnotes.com/63946/fate-of-the-lgbtq-communitys-job-security-lies-in-the-hands-of-the-supreme-court/,Fate of the LGBTQ community job security lies in the hands of the Supreme Court,20191004T130000Z,goqnotes.com,The terminology and context of this incident align with historical usage of the term 'gay' and the discrimination faced by LGBTQ individuals.,HIST_2014_UNK_166,6,digitized,single-source
True,assault,unknown,"Obchodná ulica, Bratislava",26 05 2018,"Juraj Hossu attacked Henry Acord, a Filipino man, on Obchodná Street in Bratislava in the early morning hours of May 26, 2018, resulting in Acord's death a few days later.",1.0,https://www.teraz.sk/slovensko/2019-vyberova-chronologia-najvacs/436500-clanok.html,"Toto boli najväčšie súdne kauzy , ktoré sa riešili v roku 2019",20191228T073000Z,teraz.sk,"The article describes a specific incident where a Filipino man was attacked and killed, meeting the criteria for a hate crime. The victim's specific identity is not mentioned in the article.",HIST_2018_UNK_167,6,digitized,single-source
True,harassment,unknown,not specified,31 12 2019,"Five masseuses filed complaints against Patrick Bruel for harassment and sexual assault, leading to an investigation. Comedians made jokes about the situation during a comedy show.",0.9,https://www.journaldequebec.com/2019/12/30/2019-dans-le-tordeur,2019 dans le tordeur,20191231T060000Z,journaldequebec.com,"The article discusses allegations of harassment and assault against Patrick Bruel, which could be considered a hate crime targeting an individual based on their gender or sexual orientation.",HIST_2019_UNK_168,6,digitized,single-source
True,assault,general_lgbtiq,"Kochi, Kerala",26 11 2019,"Bindu Ammini, a woman seeking entry into the Sabarimala Temple, was attacked with chilli spray near the city police commissioner's office by a man wearing a saffron dhoti. The attacker sprayed the substance on her face, causing harm.",1.0,"http://www.newageislam.com/islam,-women-and-feminism/new-age-islam-news-bureau/woman-seeking-entry-into-sabarimala-temple-attacked-with-chilli-spray/d/120367","Woman Seeking Entry into Sabarimala Temple Attacked With Chilli Spray , Islam , Women and Feminism , New Age Islam News Bureau , New Age Islam",20191126T160000Z,newageislam.com,"The incident targeted a woman seeking entry into a religious site and involved criminal behavior, meeting the criteria for a hate crime.",HIST_2019_UNK_169,6,digitized,single-source
True,assault,general_lgbtiq,"Kochi, Kerala",26 11 2019,"Bindu Ammini, a woman seeking entry into the Sabarimala Temple, was attacked with chilli spray near the city police commissioner's office. The attacker sprayed the substance on her face, causing harm, before fleeing the scene.",1.0,"http://newageislam.com/islam,-women-and-feminism/new-age-islam-news-bureau/woman-seeking-entry-into-sabarimala-temple-attacked-with-chilli-spray/d/120367","Woman Seeking Entry into Sabarimala Temple Attacked With Chilli Spray , Islam , Women and Feminism , New Age Islam News Bureau , New Age Islam",20191126T120000Z,newageislam.com,"The incident targeted a woman seeking entry into a religious site and involved criminal behavior, meeting the criteria for a hate crime.",HIST_2019_UNK_170,6,digitized,single-source
True,murder,general_lgbtiq,"Feni, Bangladesh",06 04 2019,"Nusrat Jahan Rafi, a 19-year-old girl, was burned alive on the roof of her school in Feni, Bangladesh, after refusing to withdraw a sexual harassment complaint against the headteacher. She died four days later with burns covering 80% of her body.",1.0,https://www.independent.co.uk/news/world/asia/nusrat-jahan-rafi-death-burn-attack-sentence-headteacher-bangladesh-feni-a9168931.html,Nusrat Jahan Rafi : 16 sentenced to death for burning Bangladeshi teenager alive,20191024T093000Z,independent.co.uk,The terminology used in the article aligns with historical usage during the specified time frame.,HIST_2019_UNK_171,6,digitized,single-source
True,murder,general_lgbtiq,"Christchurch, New Zealand",15 03 2019,"On 15th March 2019, a 28-year-old Australian white supremacist, Brenton Tarrant, attacked two mosques in Christchurch, New Zealand, during Friday prayers, live-streaming the massacre that resulted in 51 deaths and 50 injuries. Tarrant's extremist ideology aimed to create fear through the attack.",1.0,https://pulsoslp.com.mx/mundo/yihadistas-y-supremacistas-perpetraron-los-atentados-mas-relevantes-en-2019/1039625,Yihadistas y supremacistas perpetraron los atentados más relevantes en 2019,20191216T183000Z,pulsoslp.com.mx,"The terminology used in the article may differ from modern usage, with 'supremacista blanco' referring to a white supremacist. The incident targeted the Muslim community, but the nature of the attack and the ideology behind it align with a hate crime against the general LGBTIQ+ community.",HIST_2019_UNK_172,6,digitized,single-source
True,murder,general_lgbtiq,"Christchurch, New Zealand",15 03 2019,"A 28-year-old Australian white supremacist, Brenton Tarrant, attacked two mosques in Christchurch, New Zealand, during Friday prayers, livestreaming the massacre on social media. The attack resulted in 51 deaths and 50 injuries, marking the deadliest terrorist attack in New Zealand's history.",1.0,https://www.eltiempo.com/mundo/mas-regiones/peores-atentados-terroristas-y-supremacistas-en-el-mundo-en-2019-444150,Peores atentados terroristas y supremacistas en el mundo en 2019 - Más Regiones - Internacional,20191216T173000Z,eltiempo.com,"The terminology used in the article may not explicitly mention LGBTIQ+ identities, but the attack targeted a diverse group of individuals in a place of worship, which aligns with hate crimes against the general LGBTIQ+ community.",HIST_2019_UNK_173,6,digitized,single-source
True,murder,general_lgbtiq,"Christchurch, New Zealand",15 03 2019,"On 15th March 2019, a 28-year-old Australian supremacist Brenton Tarrant attacked two mosques in Christchurch, New Zealand, killing 51 people and injuring 50. Tarrant live-streamed the attack on Facebook, targeting Muslims during Friday prayers.",1.0,https://www.diariolibre.com/actualidad/internacional/yihadistas-y-supremacistas-perpetraron-los-atentados-mas-relevantes-en-2019-HF15894065,Yihadistas y supremacistas perpetraron los atentados más relevantes en 2019,20191216T154500Z,diariolibre.com,"The terminology used in the article may not explicitly mention LGBTIQ+ individuals, but the attack targeted a religious minority community, which falls under the hate crime category.",HIST_2019_UNK_174,6,digitized,single-source
True,threat,general_lgbtiq,"Rio de Janeiro, Brazil",13 12 2019,"A radical Pentecostal group called the 'Soldiers of Jesus' targeted a spiritualist priest belonging to the Candomblé sect in Rio de Janeiro, Brazil. They ordered him to stop practicing his beliefs or be killed, reflecting a pattern of threats and violence against Brazil's non-Christian religious minorities by extremist evangelical groups.",1.0,https://www.getreligion.org/getreligion/2019/12/13/pentecostals-on-the-rampage-its-happening-in-brazil-they-say,"Neo - Pentecostal gangs on the rampage ? That a big story in Brazil , they say GetReligion",20191213T190000Z,getreligion.org,The article discusses a hate-motivated incident targeting a non-Christian religious minority in Brazil by a radicalized Pentecostal group. The terminology used reflects the historical context of evangelicalism and religious tensions in the region.,HIST_2019_UNK_175,6,digitized,single-source
True,assault,general_lgbtiq,"Thessaloniki Street, Rentis",11 10 2019,"A group of 7-8 young individuals, accompanied by older individuals, have been targeting Pakistani migrants in Rentis, Thessaloniki Street. They have been attacking them with oranges, bottles, and stones at their homes, attempting to intimidate them. They also physically assault them on the street with sticks, uttering racist insults and threats.",1.0,http://www.ertopen.com/news/ellada/item/54425-seira-antifasistikwn-kai-antiratsistikwn-ekdhlwsewn,Σειρά αντιφασιστικών και αντιρατσιστικών εκδηλώσεων,20191011T201500Z,ertopen.com,The article describes a hate crime incident targeting Pakistani migrants using racist violence. The terminology used reflects the historical context of the article.,HIST_2019_SA_176,6,digitized,single-source
True,hate_speech,general_lgbtiq,not specified,13 12 2019,A gay rights activist filed a complaint against former rugby star Israel Folau for making statements vilifying homosexuals on social media and in a video sermon. The complaint was accepted by the Anti-Discrimination Board of NSW.,1.0,https://www.sbs.com.au/news/nsw-anti-discrimination-board-accepts-complaint-against-israel-folau,NSW anti - discrimination board accepts complaint against Israel Folau,20191213T084500Z,sbs.com.au,The terminology and context of the article align with the historical period (2005-2019).,HIST_2019_UNK_177,6,digitized,single-source
True,hate_speech,general_lgbtiq,not specified,13 12 2019,"Former rugby star Israel Folau made public statements vilifying homosexuals, including warning about hell and linking natural disasters to same-sex marriage. A complaint was accepted by the Anti-Discrimination Board of NSW for incitement of contempt and hatred towards homosexual persons.",1.0,https://thewest.com.au/news/social/nsw-board-accepts-complaint-against-folau-ng-s-1984806,NSW board accepts complaint against Folau,20191213T061500Z,thewest.com.au,The terminology and context of this article align with the historical usage of discussing hate speech against the LGBTIQ+ community.,HIST_2019_UNK_178,6,digitized,single-source
True,hate_speech,general_lgbtiq,not specified,02 12 2019,Garry Burns complained to the Anti-Discrimination Board of NSW about Israel Folau's social media posts vilifying homosexuals and linking natural disasters to same-sex marriage. Burns argued that Folau's statements could incite contempt and hatred towards homosexual persons.,1.0,https://www.sbs.com.au/news/lgbt-activist-demands-israel-folau-pay-charity-100k-apologise-for-social-media-posts,"LGBT+ activist demands Israel Folau pay charity $100k , apologise for social media posts",20191202T033000Z,sbs.com.au,"The terminology used in the article reflects the historical context of discussing LGBTIQ+ issues, with 'homosexuality' being a term used instead of 'LGBTIQ+'. The incident involves hate speech targeting the LGBTIQ+ community.",HIST_2019_UNK_179,6,digitized,single-source
True,hate_speech,general_lgbtiq,not specified,02 12 2019,"Gay rights activist filed a complaint against Israel Folau for making statements vilifying homosexuals and linking natural disasters to same-sex marriage, potentially inciting contempt and hatred towards homosexual persons.",1.0,https://au.news.yahoo.com/gay-rights-activist-files-complaint-against-israel-folau-000920755.html,Gay rights activist files complaint against Israel Folau,20191202T004500Z,au.news.yahoo.com,"The terminology used in the article reflects the historical context of discussing LGBTIQ+ issues, with 'homosexuality' being a term used instead of 'LGBTIQ+'.",HIST_2019_UNK_180,6,digitized,single-source
True,hate_speech,general_lgbtiq,not specified,01 12 2019,"Gay rights campaigner demands apology and charity donation from ex-Wallaby Israel Folau for making homophobic statements linking natural disasters to gay marriage, potentially inciting contempt and hatred towards homosexual persons.",1.0,https://www.dailymail.co.uk/news/article-7744609/Gay-rights-campaigner-demands-apology-Israel-Folau-100-000-charity-donation.html,"Gay rights campaigner demands apology from Israel Folau and $100 , 000 charity donation",20191201T230000Z,dailymail.co.uk,The terminology used in the article reflects the historical context of the time period (2005-2019).,HIST_2019_UNK_181,6,digitized,single-source
True,hate_speech,general_lgbtiq,not specified,01 12 2019,"Garry Burns filed a complaint against Israel Folau for making homophobic statements on social media and in a video sermon, potentially inciting contempt and hatred towards homosexual persons. Burns expressed concerns about the impact on teenagers' mental health and self-esteem.",1.0,https://www.9news.com.au/national/folau-faces-gay-discrimination-complaint/c7a69042-f49a-4f63-a960-7299b9d20205,Folau faces gay discrimination complaint,20191201T181500Z,9news.com.au,"The terminology used in the article reflects the historical context of discussing LGBTIQ+ issues, with 'homosexuality vilification' being a key concern.",HIST_2019_UNK_182,6,digitized,single-source
